depth,month,year,dtime,day,magType,Agency,eventID,latitude,longitude,second,magnitude,minute,hour,catalogue
0,9,1993,1993.70303465,14,MD,,6303,28.7095,34.57,0.83,3.3,35,14,GII
0,9,1993,1993.70347345,14,MD,,6304,28.9014,34.5222,38.807,3.5,25,18,GII
0,9,1993,1993.7059911,15,MD,,6306,28.861,34.6715,55.458,3.6,28,16,GII
0,9,1993,1993.70787378,16,MD,,6307,28.8218,34.7471,27.41,3,58,8,GII
0,9,1993,1993.71276322,18,MD,,6308,28.765,34.6228,20.909,3.2,48,3,GII
0,9,1993,1993.71330954,18,MD,,6309,28.8028,34.6124,29.76,3.7,35,8,GII
0,9,1993,1993.73179595,25,MB,IPRG,12349,28.7258,34.535,57,4,31,2,IRIS
0,9,1993,1993.73179602,25,MB,,6314,28.8439,34.5534,59.356,4,31,2,GII
0,9,1993,1993.73294934,25,MD,,6315,28.7873,34.7056,10.296,3.3,38,12,GII
0,9,1993,1993.7342409,25,ML,IPRG,12351,28.6423,34.5808,1,3,57,23,IRIS
0,10,1993,1993.75156206,2,ML,IPRG,12355,28.6372,34.5749,1,3.3,41,7,IRIS
0,10,1993,1993.75156216,2,MD,,6317,28.8241,34.5617,4.306,3.3,41,7,GII
0,10,1993,1993.75545842,3,MB,,6318,28.3146,34.9232,56.853,4.4,48,17,GII
0,10,1993,1993.7742817,10,MD,,6324,28.9486,34.5491,27.744,3.5,42,14,GII
0,10,1993,1993.78479154,14,MB,IPRG,12366,28.6364,34.5082,26,4.1,46,10,IRIS
0,10,1993,1993.78479165,14,MB,,6326,28.8137,34.6114,29.478,4.1,46,10,GII
0,10,1993,1993.79717853,18,ML,IPRG,12375,28.7381,34.7484,2,3.2,17,23,IRIS
0,10,1993,1993.79717857,18,MD,,6331,28.7696,34.9281,3.441,3.2,17,23,GII
0,10,1993,1993.7972897,19,ML,IPRG,12376,28.6575,34.4493,28,3.1,15,0,IRIS
0,10,1993,1993.79728982,19,MD,,6332,28.8572,34.5171,31.853,3.1,15,0,GII
0,10,1993,1993.79821287,19,MD,JSO,12377,28.9394,34.6704,41,3.2,20,8,IRIS
0,10,1993,1993.7982138,19,MB,,6333,28.8673,34.5492,10.293,4,21,8,GII
0,10,1993,1993.81092584,23,MD,,6340,28.8891,34.5606,37.166,3.5,42,23,GII
0,10,1993,1993.81105492,24,MB,,6341,28.8456,34.5378,27.917,4.1,50,0,GII
0,10,1993,1993.81121992,24,MD,,6342,28.9092,34.5865,11.264,3.7,17,2,GII
0,10,1993,1993.82162863,27,MD,,6344,28.9096,34.6455,0.611,3.2,28,21,GII
0,10,1993,1993.82341608,28,MB,,6345,29.0649,34.5334,29.518,4.1,7,13,GII
0,10,1993,1993.83192257,31,MB,,6348,28.847,34.5989,30.31,4.1,38,15,GII
0,11,1993,1993.83710106,2,MD,,6351,28.8389,34.5989,18.979,3.4,0,13,GII
0,11,1993,1993.84272758,4,ML,IPRG,12426,28.6497,34.6402,37,3.2,17,14,IRIS
0,11,1993,1993.84272769,4,MD,,6362,28.8194,34.6549,40.548,3.2,17,14,GII
0,11,1993,1993.84403593,5,ML,IPRG,12428,28.6407,34.7102,17,3,45,1,IRIS
0,11,1993,1993.85745286,9,MD,,6372,28.6681,34.7056,13.48,3.5,17,23,GII
0,11,1993,1993.86527832,12,ML,IPRG,12440,28.7044,34.5846,17,3.6,50,19,IRIS
0,11,1993,1993.86527846,12,MD,,6375,28.9315,34.5595,21.513,3.6,50,19,GII
0,11,1993,1993.87187073,15,MD,,6380,28.9535,34.4838,15.397,3.3,35,5,GII
0,12,1993,1993.97002426,21,ML,IPRG,12466,28.6903,34.5127,45,3.5,24,1,IRIS
0,12,1993,1993.97002437,21,MD,,6391,28.8683,34.5523,48.598,3.5,24,1,GII
0,12,1993,1993.9700533,21,ML,IPRG,12467,28.77,34.715,1,3.4,40,1,IRIS
0,12,1993,1993.97005339,21,MD,,6392,28.9208,34.5719,3.827,3.4,40,1,GII
0,12,1993,1993.97023057,21,MB,,6394,28.8637,34.5502,11.191,4.1,13,3,GII
0,12,1993,1993.98258322,25,MD,,6398,28.7954,34.8443,44.394,3.4,25,15,GII
0,12,1993,1993.98258327,25,ML,IPRG,12474,29.011,34.8828,46,3.4,25,15,IRIS
0,12,1993,1993.99026161,28,ML,IPRG,12476,28.7927,34.7279,30,3.4,41,10,IRIS
0,12,1993,1993.99026171,28,MD,,6399,28.9488,34.5719,33.426,3.4,41,10,GII
0,12,1993,1993.9976804,31,ML,IPRG,12479,28.7459,34.6865,49,3.6,40,3,IRIS
0,12,1993,1993.99768051,31,MD,,6401,28.9323,34.5471,52.535,3.6,40,3,GII
0,1,1994,1994.00038778,1,ML,IPRG,12482,28.7623,34.6737,49,3,23,3,IRIS
0,1,1994,1994.00038791,1,MD,,6404,28.9572,34.6134,53.244,3,23,3,GII
0,1,1994,1994.00493922,2,MD,,6406,28.9427,34.601,3.108,3.4,16,19,GII
0,1,1994,1994.00643226,3,MB,,6407,28.733,34.6952,47.903,4.3,20,8,GII
0,1,1994,1994.00666083,3,ML,IPRG,12486,28.8185,34.6429,56,3.4,20,10,IRIS
0,1,1994,1994.00666093,3,MD,,6408,28.9564,34.6207,58.949,3.4,20,10,GII
0,1,1994,1994.00671527,3,MB,,6409,28.7031,34.8059,32.602,4.5,49,10,GII
0,1,1994,1994.00776246,3,MD,,6411,28.9959,34.7306,56.887,3.7,59,19,GII
0,1,1994,1994.00872551,4,MD,,6413,28.9316,34.8342,7.732,3,26,4,GII
0,1,1994,1994.00957306,4,ML,IPRG,12493,28.8832,34.3262,36,3.6,51,11,IRIS
0,1,1994,1994.00957314,4,MD,,6414,28.9349,34.6497,38.6,3.6,51,11,GII
0,1,1994,1994.00969637,4,MD,,6415,28.9596,34.6953,24.872,3.5,56,12,GII
0,1,1994,1994.0099003,4,MD,,6416,28.9663,34.9131,35.87,3.3,43,14,GII
0,1,1994,1994.01025949,4,MD,,6418,28.9652,34.8706,23.381,3,52,17,GII
0,1,1994,1994.01025951,4,ML,IPRG,12497,29.076,34.5526,24,3,52,17,IRIS
0,1,1994,1994.01174929,5,MB,,6419,28.9036,34.687,25.575,4.1,55,6,GII
0,1,1994,1994.01829495,7,MD,,6420,28.9038,34.714,49.484,3.2,15,16,GII
0,1,1994,1994.02128815,8,ML,IPRG,12502,28.8881,34.6694,3,3.5,29,18,IRIS
0,1,1994,1994.02128823,8,MD,,6423,29,34.6611,5.582,3.5,29,18,GII
0,1,1994,1994.0213027,8,ML,IPRG,12503,28.8634,34.6374,42,3,36,18,IRIS
0,1,1994,1994.04250112,16,MD,,6428,28.9278,34.8104,35.174,3.1,18,12,GII
0,1,1994,1994.0426542,16,MD,,6429,28.9708,34.7513,2.95,3.1,39,13,GII
0,1,1994,1994.07876594,29,MD,,6435,28.8822,34.4839,22.794,3.1,59,17,GII
0,2,1994,1994.10165408,7,ML,IPRG,12538,28.7735,34.4153,23,3.2,29,2,IRIS
0,2,1994,1994.10165413,7,MD,,6447,28.8199,34.5969,24.559,3.2,29,2,GII
0,2,1994,1994.11191381,10,ML,IPRG,12543,28.9443,34.7191,54,3.6,21,20,IRIS
0,2,1994,1994.11191399,10,MD,,6451,29.2632,34.6143,59.636,3.6,21,20,GII
0,2,1994,1994.11219118,10,MD,,6453,28.9557,34.7845,40.907,3.5,47,22,GII
0,2,1994,1994.11247959,11,MD,,6454,29.0255,34.6933,16.25,3.6,19,1,GII
0,2,1994,1994.11307618,11,MD,,6455,29.0177,34.741,50.527,3.2,32,6,GII
0,2,1994,1994.11964333,13,ML,IPRG,12550,28.8402,34.5899,32,3.8,4,16,IRIS
0,2,1994,1994.1196434,13,MD,,6460,28.9455,34.6175,34.222,3.8,4,16,GII
0,2,1994,1994.13175029,18,ML,IPRG,12556,28.859,34.637,57,3.2,7,2,IRIS
0,2,1994,1994.13175036,18,MD,,6465,28.9651,34.7098,59.35,3.2,7,2,GII
0,2,1994,1994.13355518,18,MD,,6467,28.8189,34.862,36.158,3.1,56,17,GII
0,2,1994,1994.14011769,21,MD,,6468,28.4654,34.6384,51.414,3.4,25,3,GII
0,3,1994,1994.18477557,9,MD,,6479,28.9138,34.8819,2.372,3.3,38,10,GII
0,3,1994,1994.1899837,11,MD,,30240,38.51,33.67,26,3.8,15,8,KOERI
0,3,1994,1994.21040706,18,ML,IPRG,12576,28.8601,34.6505,57,3.2,9,19,IRIS
0,3,1994,1994.21040718,18,MD,,6483,29.0616,34.5687,0.933,3.2,10,19,GII
0,3,1994,1994.24211267,30,MD,,6488,28.9658,34.6829,25.16,3.6,54,8,GII
0,3,1994,1994.24289255,30,MB,,6489,28.9461,34.7067,19.59,4.1,44,15,GII
0,3,1994,1994.24394633,31,MB,,6491,28.8437,34.7761,11.416,4.2,58,0,GII
0,3,1994,1994.24550676,31,MD,,6492,28.8943,34.7865,21.252,3.5,38,14,GII
0,4,1994,1994.25063603,2,MB,,6493,28.8748,34.7025,17.727,4.1,34,11,GII
0,4,1994,1994.26491199,7,MD,,6495,28.948,34.7098,44.597,3.7,37,16,GII
0,4,1994,1994.32440072,29,ML,IPRG,12598,28.829,34.65,1,3,45,9,IRIS
0,6,1994,1994.44356842,11,MD,,6505,29.0017,34.6549,33.742,3.4,39,21,GII
0,7,1994,1994.50383549,3,ML,IPRG,12630,28.6881,34.5312,56,3.4,35,21,IRIS
0,7,1994,1994.50383559,3,MD,,6515,28.82,34.6684,59.215,3.4,35,21,GII
0,7,1994,1994.57655582,30,MD,,30229,37.33,36.15,44.3,4.5,37,10,KOERI
0,7,1994,1994.57782221,30,MD,,6521,28.8196,34.4488,21.215,3.2,43,21,GII
0,8,1994,1994.5857714,2,MD,,6525,28.7128,34.5256,26.774,3.5,21,19,GII
0,10,1994,1994.80992651,23,MD,,6542,28.8146,34.488,22.469,3.4,57,14,GII
0,2,1995,1995.10105745,6,MD,,6559,28.968,34.7389,47.741,3.6,15,21,GII
0,2,1995,1995.15811824,27,MD,,6585,28.9761,34.463,56.88,3.1,6,17,GII
0,3,1995,1995.23284345,26,ML,IPRG,12777,29.0202,34.4787,31,3,42,23,IRIS
0,4,1995,1995.30702596,23,MB,,6591,33.5975,35.5317,50.555,4,32,1,GII
0,6,1995,1995.43830029,9,MB,,6606,28.6945,34.6063,37.805,4.3,30,23,GII
0,9,1995,1995.66984288,2,ML,NSSC,12878,33.74,35.76,25,3.1,49,11,IRIS
0,9,1995,1995.73607728,26,MD,ISK,12902,38.0605,30.1251,13,3.2,2,16,IRIS
0,9,1995,1995.74515866,29,MD,,6620,28.2594,34.345,23.417,3.5,35,23,GII
0,9,1995,1995.74676322,30,ML,NSSC,12925,33.8659,35.8969,45,3.2,38,13,IRIS
0,10,1995,1995.7504496,1,MD,,30152,38.18,30.08,18.7,3.5,56,21,KOERI
0,10,1995,1995.75097858,2,MD,,30148,38.18,30.08,20.5,3.5,34,2,KOERI
0,10,1995,1995.75597094,3,MD,,30141,38.14,30.19,19.7,3.5,18,22,KOERI
0,10,1995,1995.75838459,4,MD,,30139,38.08,30.11,56.3,3.8,26,19,KOERI
0,10,1995,1995.75860442,4,MD,,30138,38.15,30.02,29.1,3.6,22,21,KOERI
0,10,1995,1995.7618481,6,MD,,30135,38.12,30.04,21.7,3.6,47,1,KOERI
0,11,1995,1995.8415878,4,MD,,6624,27.5999,34.6825,32.997,3.5,18,4,GII
0,11,1995,1995.89100482,22,MD,,6630,28.9534,34.7098,7.871,3.5,12,5,GII
0,11,1995,1995.89102176,22,MD,,6631,29.0977,34.7006,2.137,3.7,21,5,GII
0,11,1995,1995.89103121,22,MB,,6632,29.0136,34.5563,0.176,4.3,26,5,GII
0,11,1995,1995.89103582,22,MB,,6633,28.9773,34.5283,25.69,4.7,28,5,GII
0,11,1995,1995.89105586,22,MD,,6634,29.1002,34.6653,57.688,3.7,38,5,GII
0,11,1995,1995.89106879,22,MD,,6635,29.0186,34.7441,45.353,3.6,45,5,GII
0,11,1995,1995.89107243,22,MB,ISC,13227,28.9157,34.8205,40,3.9,47,5,IRIS
0,11,1995,1995.89107259,22,MB,,6636,29.2203,34.8181,45.192,4.2,47,5,GII
0,11,1995,1995.89107772,22,ML,IPRG,13228,29.1001,34.5316,27,3.3,50,5,IRIS
0,11,1995,1995.89107779,22,MD,,6637,29.2199,34.6164,29.309,3.3,50,5,GII
0,11,1995,1995.89108546,22,ML,IPRG,13229,28.6636,34.9304,31,3.6,54,5,IRIS
0,11,1995,1995.89108558,22,MD,,6638,28.8391,34.9231,34.99,3.6,54,5,GII
0,11,1995,1995.89109948,22,MD,,6639,29.0671,34.7047,53.16,3.4,1,6,GII
0,11,1995,1995.8911099,22,MD,,6640,29.0423,34.6528,21.76,3.4,7,6,GII
0,11,1995,1995.89110994,22,ML,IPRG,13231,29.148,34.5684,23,3.4,7,6,IRIS
0,11,1995,1995.89111417,22,MD,,6641,28.8948,34.5968,36.509,3.2,9,6,GII
0,11,1995,1995.89112471,22,ML,IPRG,13233,28.6709,34.7841,9,3.2,15,6,IRIS
0,11,1995,1995.89112479,22,MD,,6642,28.7987,34.7936,11.348,3.2,15,6,GII
0,11,1995,1995.89115411,22,ML,IPRG,13237,29.1781,34.5113,36,3.6,30,6,IRIS
0,11,1995,1995.89115412,22,MD,,6646,29.1831,34.6424,36.389,3.6,30,6,GII
0,11,1995,1995.89117175,22,MD,,6648,29.0701,34.6258,52.328,3.3,39,6,GII
0,11,1995,1995.89117979,22,MB,,6650,29.0722,34.795,5.781,4.2,44,6,GII
0,11,1995,1995.89119762,22,ML,IPRG,13242,29.2004,34.5153,28,3.6,53,6,IRIS
0,11,1995,1995.89119763,22,MD,,6651,29.1607,34.6705,28.594,3.6,53,6,GII
0,11,1995,1995.89123786,22,ML,IPRG,13243,29.3001,34.4333,37,3,14,7,IRIS
0,11,1995,1995.8912379,22,MD,,6652,29.2912,34.6132,38.347,3,14,7,GII
0,11,1995,1995.89124324,22,MD,,6653,29.1537,34.5801,26.875,3.5,17,7,GII
0,11,1995,1995.89128326,22,MB,,6655,28.871,34.4466,28.97,4.2,38,7,GII
0,11,1995,1995.89129395,22,MB,,6656,29.2265,34.7838,5.987,4.1,44,7,GII
0,11,1995,1995.89130549,22,ML,IPRG,13248,29.195,34.6685,10,3.4,50,7,IRIS
0,11,1995,1995.89130554,22,MD,,6657,29.2257,34.7994,11.38,3.4,50,7,GII
0,11,1995,1995.89130896,22,MD,,6658,29.1227,34.5417,59.334,3.3,51,7,GII
0,11,1995,1995.89135848,22,ML,IPRG,13252,29.4133,34.4818,1,3.3,18,8,IRIS
0,11,1995,1995.89135849,22,MD,,6661,29.3632,34.5903,1.453,3.3,18,8,GII
0,11,1995,1995.89137944,22,MB,,6664,28.7334,34.6156,1.958,4.1,29,8,GII
0,11,1995,1995.89138724,22,MD,,6665,29.0087,34.5086,7.881,3,33,8,GII
0,11,1995,1995.89139467,22,MB,,6666,29.1187,34.5967,2.423,4.1,37,8,GII
0,11,1995,1995.89140974,22,MD,,6668,29.2953,34.685,57.423,3.4,44,8,GII
0,11,1995,1995.891427,22,MB,,6669,29.1726,34.6871,1.803,4,54,8,GII
0,11,1995,1995.89147569,22,MD,,6671,28.95,34.3956,37.346,3.6,19,9,GII
0,11,1995,1995.89149235,22,MB,,6672,28.9558,34.8063,22.809,4.1,28,9,GII
0,11,1995,1995.89153884,22,MB,NEIC,13274,28.9515,34.7797,49,4,52,9,IRIS
0,11,1995,1995.89153897,22,MB,,6674,29.1553,34.6736,52.93,4.4,52,9,GII
0,11,1995,1995.89155584,22,MD,,6675,29.0464,34.4774,45.06,3.3,1,10,GII
0,11,1995,1995.89156916,22,MB,IPRG,13277,29.0237,34.4967,45,4,8,10,IRIS
0,11,1995,1995.89156917,22,MB,,6677,28.9583,34.6331,45.409,4,8,10,GII
0,11,1995,1995.89161212,22,MD,,6680,28.9219,34.5989,19.85,3.8,31,10,GII
0,11,1995,1995.89161644,22,ML,IPRG,13281,29.1988,34.5633,36,3.2,33,10,IRIS
0,11,1995,1995.89161653,22,MD,,6681,29.2972,34.7048,38.822,3.2,33,10,GII
0,11,1995,1995.89165018,22,ML,IPRG,13284,29.3029,34.5661,20,3,51,10,IRIS
0,11,1995,1995.89165514,22,MB,,6685,28.6924,34.8411,56.58,4.4,53,10,GII
0,11,1995,1995.89172566,22,MD,,6690,29.2605,34.6091,0.43,3.1,31,11,GII
0,11,1995,1995.8918116,22,MD,,6693,29.2479,34.6247,10.696,3.6,16,12,GII
0,11,1995,1995.8918273,22,MD,,6695,29.0298,34.6684,25.791,3.4,24,12,GII
0,11,1995,1995.89184117,22,ML,IPRG,13301,28.9849,34.6614,43,3.7,31,12,IRIS
0,11,1995,1995.89184131,22,MD,,6696,29.2266,34.8087,47.591,3.7,31,12,GII
0,11,1995,1995.89188223,22,MB,ISC,13306,28.9105,34.8287,18,4.6,53,12,IRIS
0,11,1995,1995.89188235,22,MB,,6700,29.1131,34.6995,21.739,4.8,53,12,GII
0,11,1995,1995.89188835,22,MB,IPRG,13307,29.3604,34.7758,31,4.5,56,12,IRIS
0,11,1995,1995.89190116,22,MB,NSSC,13308,33.59,36.42,15,3.6,3,13,IRIS
0,11,1995,1995.89191251,22,ML,JSO,13311,28.448,35.0409,13,3.5,9,13,IRIS
0,11,1995,1995.89215428,22,MB,,6705,29.1543,34.7899,17.302,4.6,16,15,GII
0,11,1995,1995.89228086,22,MB,,6706,28.7735,34.5514,49.115,4.1,22,16,GII
0,11,1995,1995.89231485,22,MD,,6707,29.0411,34.6092,41.2,3.5,40,16,GII
0,11,1995,1995.89233335,22,MD,,6708,29.1081,34.6393,24.493,3.2,50,16,GII
0,11,1995,1995.89235045,22,MD,,6709,29.1598,34.6632,23.701,3.3,59,16,GII
0,11,1995,1995.89235834,22,MB,,6710,28.6246,34.6735,32.63,4.1,3,17,GII
0,11,1995,1995.89240563,22,MD,,6711,29.2373,34.6455,23.912,3.4,28,17,GII
0,11,1995,1995.89247569,22,MB,,6713,29.1396,34.7484,13.251,4.4,5,18,GII
0,11,1995,1995.89249356,22,MD,,6714,29.0782,34.6237,36.777,3.4,14,18,GII
0,11,1995,1995.89267659,22,ML,IPRG,13342,28.9673,34.4365,49,3.1,50,19,IRIS
0,11,1995,1995.89267662,22,MD,,6716,28.957,34.5812,49.999,3.1,50,19,GII
0,11,1995,1995.89277613,22,MB,,6722,29.1193,34.82,8.134,4,43,20,GII
0,11,1995,1995.89282172,22,MD,,6723,29.2393,34.685,5.885,3.5,7,21,GII
0,11,1995,1995.89283778,22,MD,,6725,29.14,34.6798,32.195,3.2,15,21,GII
0,11,1995,1995.89290953,22,ML,IPRG,13357,29.3001,34.5688,15,3.4,53,21,IRIS
0,11,1995,1995.89290954,22,MD,,6729,29.2916,34.6725,15.114,3.4,53,21,GII
0,11,1995,1995.89294028,22,MD,,6732,29.1891,34.4865,24.724,3.3,9,22,GII
0,11,1995,1995.89298337,22,MD,,6734,28.8343,34.4798,3.622,3.2,32,22,GII
0,11,1995,1995.89298978,22,MD,,6735,28.9529,34.6424,25.625,3.2,35,22,GII
0,11,1995,1995.89298982,22,ML,IPRG,13363,29.1015,34.5123,27,3.2,35,22,IRIS
0,11,1995,1995.89310908,22,MD,,6737,29.1019,34.5292,7.912,3.1,38,23,GII
0,11,1995,1995.89312924,22,MD,,6738,29.4091,34.8454,43.587,3.2,48,23,GII
0,11,1995,1995.89342187,23,MB,IPRG,13373,28.7822,34.66,32,4,22,2,IRIS
0,11,1995,1995.89342196,23,MB,,6741,28.8944,34.6632,34.917,4,22,2,GII
0,11,1995,1995.89343761,23,MB,,6742,29.1508,34.6663,48.548,4.1,30,2,GII
0,11,1995,1995.89430568,23,MD,,6747,29.3274,34.762,3.881,3.1,7,10,GII
0,11,1995,1995.89431237,23,MB,,6748,28.5988,34.2942,34.87,4.1,10,10,GII
0,11,1995,1995.89433039,23,MD,,6749,28.9084,34.4901,3.335,3.4,20,10,GII
0,11,1995,1995.89434408,23,ML,IPRG,13388,28.574,34.72,15,3,27,10,IRIS
0,11,1995,1995.89437751,23,ML,IPRG,13389,28.7072,34.774,49,3.3,44,10,IRIS
0,11,1995,1995.89437758,23,MD,,6750,28.8112,34.6445,51.372,3.3,44,10,GII
0,11,1995,1995.89449287,23,MD,,6754,28.7496,34.8939,27.139,3.2,45,11,GII
0,11,1995,1995.89502442,23,ML,JSO,13401,28.56,34.84,50,3.3,24,16,IRIS
0,11,1995,1995.89521927,23,MB,NEIC,13408,29.2062,34.7476,15,5.2,7,18,IRIS
0,11,1995,1995.89544943,23,MD,,6757,29.2307,34.8919,13.194,3.3,8,20,GII
0,11,1995,1995.89551528,23,ML,IPRG,13413,28.7157,34.6403,50,3.5,42,20,IRIS
0,11,1995,1995.89551538,23,MD,,6759,28.8954,34.5585,52.869,3.5,42,20,GII
0,11,1995,1995.89597368,24,MD,,6762,29.3422,34.6746,45.832,3.6,43,0,GII
0,11,1995,1995.89599619,24,ML,IPRG,13426,29.421,34.791,36,3,55,0,IRIS
0,11,1995,1995.89608712,24,MD,,6765,29.1305,34.74,23.298,3.4,43,1,GII
0,11,1995,1995.89636563,24,MB,,6768,29.0459,34.7773,46.436,4.7,9,4,GII
0,11,1995,1995.89640171,24,MB,,6769,28.8246,34.9169,44.369,4.5,28,4,GII
0,11,1995,1995.89653356,24,MD,,6771,29.1524,34.5291,2.472,3.1,38,5,GII
0,11,1995,1995.89653364,24,ML,IPRG,13438,29.3247,34.437,5,3.1,38,5,IRIS
0,11,1995,1995.89654926,24,MB,,6772,28.9039,34.602,17.597,4.2,46,5,GII
0,11,1995,1995.89661849,24,MB,,6773,29.0797,34.8417,40.667,4,22,6,GII
0,11,1995,1995.89671374,24,MD,,6774,29.1885,34.7775,44.417,3.2,12,7,GII
0,11,1995,1995.89676328,24,MD,,6775,28.9111,34.6082,46.85,3.2,38,7,GII
0,11,1995,1995.89678164,24,MD,,6777,29.2882,34.7048,25.784,3.4,48,7,GII
0,11,1995,1995.896796,24,MD,,6778,29.0034,34.6393,58.7,3.3,55,7,GII
0,11,1995,1995.89682379,24,MD,,6780,29.1474,34.8408,35.173,3.1,10,8,GII
0,11,1995,1995.89682382,24,ML,IPRG,13447,29.2201,35.0424,36,3.1,10,8,IRIS
0,11,1995,1995.89697666,24,MD,,6784,28.9699,34.743,55.84,3.1,30,9,GII
0,11,1995,1995.89697673,24,ML,IPRG,13451,29.1487,34.8684,58,3.1,30,9,IRIS
0,11,1995,1995.89715749,24,MD,,6790,29.3256,34.7589,58.602,3.3,5,11,GII
0,11,1995,1995.89726192,24,MD,,6792,28.9336,34.5896,51.826,3.4,0,12,GII
0,11,1995,1995.89742419,24,MB,,6794,28.7715,34.6456,9.13,4.2,26,13,GII
0,11,1995,1995.89746147,24,MD,,6795,28.4483,34.7512,44.887,3.5,45,13,GII
0,11,1995,1995.89746163,24,ML,IPRG,13462,28.8585,34.3075,50,3.7,45,13,IRIS
0,11,1995,1995.89747853,24,MB,,6796,29.0536,34.4805,42.798,4,54,13,GII
0,11,1995,1995.89755763,24,MB,,6797,29.1628,34.7058,17.427,4,36,14,GII
0,11,1995,1995.89801855,24,MD,,6802,29.1558,34.7401,33.09,3,38,18,GII
0,11,1995,1995.89801861,24,ML,IPRG,13471,29.3242,34.6715,35,3,38,18,IRIS
0,11,1995,1995.89803457,24,MD,,6803,28.8984,34.5937,58.243,3.4,46,18,GII
0,11,1995,1995.89803463,24,ML,IPRG,13472,29.0339,34.5862,0,3.4,47,18,IRIS
0,11,1995,1995.89807238,24,MD,,6804,29.2232,34.7006,50.716,3.4,6,19,GII
0,11,1995,1995.89810395,24,MB,,6807,29.0254,34.8209,26.104,4.1,23,19,GII
0,11,1995,1995.89811101,24,MB,,6808,28.6983,34.9228,8.89,4.1,27,19,GII
0,11,1995,1995.89813824,24,MD,,6809,29.0219,34.7036,27.552,3.3,41,19,GII
0,11,1995,1995.8981816,24,ML,JSO,13479,29.1191,35.1719,15,3.3,4,20,IRIS
0,11,1995,1995.89833322,24,MB,,6810,28.9291,34.5999,56.406,4,23,21,GII
0,11,1995,1995.89833324,24,MB,IPRG,13481,29.0342,34.4442,57,4,23,21,IRIS
0,11,1995,1995.89845238,24,MB,,6811,29.1927,34.7297,34.412,4.4,26,22,GII
0,11,1995,1995.90013866,25,MB,,6820,29.1575,34.7328,52.718,4.1,12,13,GII
0,11,1995,1995.90030134,25,MB,IPRG,13500,28.5485,34.7727,23,4.2,38,14,IRIS
0,11,1995,1995.9003014,25,MB,,6822,28.6554,34.5763,24.955,4.2,38,14,GII
0,11,1995,1995.90173884,26,MD,,6830,28.9477,34.5481,56.208,3.5,13,3,GII
0,11,1995,1995.90269521,26,MB,,6831,29.1508,34.6756,36.217,4.4,36,11,GII
0,11,1995,1995.90292959,26,MD,,6832,29.1738,34.7328,47.556,3.7,39,13,GII
0,11,1995,1995.90369646,26,MD,,6834,29.2396,34.7245,51.623,3.5,22,20,GII
0,11,1995,1995.90378256,26,MD,,6835,29.1559,34.7556,6.877,3.2,8,21,GII
0,11,1995,1995.90378263,26,ML,IPRG,13534,29.3555,34.6093,9,3.2,8,21,IRIS
0,11,1995,1995.9038154,26,MD,,6836,29.1056,34.8044,22.611,3.6,25,21,GII
0,11,1995,1995.90556768,27,MB,,6840,29.2131,34.5571,22.233,4.2,46,12,GII
0,11,1995,1995.90656615,27,ML,JSO,13551,29.0539,34.6055,10,3,31,21,IRIS
0,11,1995,1995.90679531,27,ML,JSO,13554,29.029,35.0682,37,3,31,23,IRIS
0,11,1995,1995.9073767,28,MD,,6850,28.9984,34.6943,11.74,3,37,4,GII
0,11,1995,1995.90785327,28,MD,,6854,29.1082,35.147,40.812,3.1,47,8,GII
0,11,1995,1995.90796875,28,MD,,6855,29.2857,34.7308,22.444,3.3,48,9,GII
0,11,1995,1995.9097798,29,MB,,6863,29.0105,34.7431,15.826,4.1,40,1,GII
0,11,1995,1995.91018909,29,ML,JSO,13584,28.6219,34.7408,23,3.2,15,5,IRIS
0,11,1995,1995.91049234,29,MB,,6865,29.0787,34.6891,46.282,4.2,54,7,GII
0,11,1995,1995.91052854,29,MB,ISC,13588,29.1454,34.6152,48,4,13,8,IRIS
0,11,1995,1995.91052859,29,MB,,6867,29.18,34.7224,49.601,4.7,13,8,GII
0,11,1995,1995.91055633,29,MD,,6868,29.3034,34.6757,24.565,3.5,28,8,GII
0,11,1995,1995.91055869,29,MB,,6869,29.3254,34.7287,38.712,4.4,29,8,GII
0,11,1995,1995.91067941,29,MB,,6870,29.3052,34.6777,5.776,4.1,33,9,GII
0,11,1995,1995.91070459,29,MB,,6871,29.1912,34.7733,19.94,4.3,46,9,GII
0,11,1995,1995.91201403,29,MB,,6873,29.3191,34.7267,34.466,4.1,14,21,GII
0,11,1995,1995.91302036,30,ML,JSO,13609,29.0752,35.0756,30,3.3,3,6,IRIS
0,11,1995,1995.91354987,30,MD,,6875,28.8953,34.5419,48.855,3.5,41,10,GII
0,11,1995,1995.91480146,30,MD,,6878,29.2088,34.844,38.972,3.3,39,21,GII
0,11,1995,1995.9148661,30,MD,,6879,29.1358,34.872,37.205,3.3,13,22,GII
0,11,1995,1995.91490844,30,MD,,6880,29.2595,34.7277,52.535,3.4,35,22,GII
0,11,1995,1995.91501214,30,ML,IPRG,13625,29.1663,34.7606,23,3.2,30,23,IRIS
0,11,1995,1995.91501223,30,MD,,6881,29.3314,34.683,25.817,3.2,30,23,GII
0,11,1995,1995.91501357,30,ML,IPRG,13626,29.172,34.7936,8,3.3,31,23,IRIS
0,11,1995,1995.91501364,30,MD,,6882,29.2925,34.6673,10.287,3.3,31,23,GII
0,12,1995,1995.91614889,1,MD,,6885,28.879,34.5388,51.341,3.2,27,9,GII
