time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1993-05-14T23:59:43.530Z,36.512,30.026,10,3.9,md,,,,1.1,us,usp0005st6,2014-11-07T00:53:00.451Z,"western Turkey",earthquake
1993-05-09T23:14:25.760Z,37.283,30.744,159.9,4.3,md,,,,0.7,us,usp0005sgq,2014-11-07T00:52:59.290Z,"western Turkey",earthquake
1993-05-04T20:56:38.870Z,29.148,30.576,10,3.7,md,,,,0.9,us,usp0005s7a,2014-11-07T00:52:57.515Z,"Egypt",earthquake
1993-04-24T03:45:13.900Z,33.154,35.615,24.4,3.1,mb,,,,0.2,us,usp0005rpv,2014-11-07T00:52:51.831Z,"Lebanon - Syria region",earthquake
1993-04-23T11:06:05.350Z,37.481,30.066,10,3.1,md,,,,1.7,us,usp0005rnq,2014-11-07T00:52:51.744Z,"western Turkey",earthquake
1993-04-23T02:09:08.400Z,35.961,32.489,10,3.6,ml,,,,1.3,us,usp0005rn0,2014-11-07T00:52:51.672Z,"Cyprus region",earthquake
1993-04-22T21:06:44.640Z,36.952,31.714,10,3.5,md,,,,1.2,us,usp0005rmn,2014-11-07T00:52:51.619Z,"western Turkey",earthquake
1993-04-13T17:57:29.180Z,35.214,30.684,33,3.2,ml,,,,1.5,us,usp0005r43,2014-11-07T00:52:48.912Z,"eastern Mediterranean Sea",earthquake
1993-04-03T15:20:34.260Z,36.896,30.228,10,3.6,md,,,,0.2,us,usp0005qkx,2014-11-07T00:52:45.385Z,"western Turkey",earthquake
1993-04-02T22:03:42.400Z,27.83,33.738,10,4.1,md,,,,0.4,us,usp0005qjk,2014-11-07T00:52:44.808Z,"Egypt",earthquake
1993-04-01T09:41:14.670Z,27.813,30.886,10,3.7,md,,,,0.8,us,usp0005qg3,2014-11-07T00:52:43.003Z,"Egypt",earthquake
1993-03-29T03:37:58.070Z,28.384,33.307,10.8,3.8,mb,,,,1.3,us,usp0005qaj,2014-11-07T00:52:40.038Z,"Egypt",earthquake
1993-03-22T11:03:43.580Z,34.697,34.402,32.1,5.4,mw,,,,1.1,us,usp0005pyb,2015-02-11T17:16:09.000Z,"Cyprus region",earthquake
1993-03-17T10:21:54.160Z,35.357,31.156,33,4.4,ml,,,,1.4,us,usp0005pnv,2014-11-07T00:52:36.095Z,"Cyprus region",earthquake
1993-03-13T15:22:21.900Z,36.911,31.31,10,3.4,md,,,,1.6,us,usp0005pf4,2014-11-07T00:52:35.236Z,"western Turkey",earthquake
1993-03-10T19:26:56.290Z,30.079,31.654,10,4.5,mb,,,,1.2,us,usp0005p9p,2014-11-07T00:52:34.364Z,"Egypt",earthquake
1993-03-10T17:17:20.930Z,34.365,35.902,10,3.3,mb,,,,0.9,us,usp0005p9g,2014-11-07T00:52:34.352Z,"Lebanon - Syria region",earthquake
1993-03-08T19:26:56.820Z,33.847,34.581,10,3.3,ml,,,,0.7,us,usp0005p6e,2014-11-07T00:52:33.725Z,"eastern Mediterranean Sea",earthquake
1993-03-07T05:51:29.240Z,34.186,33.432,33,3,mb,,,,0.8,us,usp0005p40,2014-11-07T00:52:33.124Z,"Cyprus region",earthquake
1993-03-05T14:50:19.350Z,36.548,32.105,10,3.2,ml,,,,1.3,us,usp0005p17,2014-11-07T00:52:32.437Z,"central Turkey",earthquake
1993-02-24T16:05:13.720Z,36.445,31.853,10,3.5,md,,,,0.5,us,usp0005nmc,2014-11-07T00:52:27.067Z,"western Turkey",earthquake
1993-02-17T13:31:09.160Z,33.8,32.129,28,4.4,mb,,,,1.3,us,usp0005n7u,2014-11-07T00:52:24.879Z,"eastern Mediterranean Sea",earthquake
1993-02-10T12:49:00.600Z,37.413,36.223,10,3.7,ml,,,,1.1,us,usp0005mvz,2014-11-07T00:52:23.378Z,"central Turkey",earthquake
1993-02-10T08:59:43.360Z,37.136,30.565,10,3.7,md,,,,0.5,us,usp0005mvp,2014-11-07T00:52:23.319Z,"western Turkey",earthquake
1993-02-04T00:29:37.150Z,36.822,30.038,33,3.6,md,,,,0.7,us,usp0005mk9,2014-11-07T00:52:20.946Z,"western Turkey",earthquake
1993-01-30T18:18:10.130Z,35.142,33.953,59.1,3.7,mb,,,,0.7,us,usp0005mew,2014-11-07T00:52:17.649Z,"Cyprus region",earthquake
1993-01-25T00:26:33.680Z,35.258,33.874,33,3.5,ml,,,,0.6,us,usp0005m73,2014-11-07T00:52:16.509Z,"Cyprus region",earthquake
1993-01-11T11:33:52.330Z,35.998,31.16,66.3,4.2,mb,,,,1.1,us,usp0005kkw,2014-11-07T00:52:13.141Z,"Cyprus region",earthquake
1993-01-09T12:33:55.220Z,34.761,33.266,33,3.5,mb,,,,0.8,us,usp0005khb,2014-11-07T00:52:12.710Z,"Cyprus region",earthquake
1993-01-01T21:46:21.240Z,35.024,33.213,12.9,3.2,mb,,,,0.6,us,usp0005k6z,2014-11-07T00:52:09.500Z,"Cyprus region",earthquake
1992-12-30T18:10:22.770Z,36.558,30.139,5,4,mb,,,,1,us,usp0005k32,2014-11-07T00:52:06.546Z,"western Turkey",earthquake
1992-12-29T11:41:07.520Z,35.98,31.126,64.2,4.4,mb,,,,1.2,us,usp0005k0z,2014-11-07T00:52:06.193Z,"Cyprus region",earthquake
1992-12-09T20:26:11.670Z,28.392,32.9,10,3.5,md,,,,1.5,us,usp0005j1g,2014-11-07T00:52:01.600Z,"Egypt",earthquake
1992-12-04T15:02:53.020Z,29.518,31.33,10,3.6,md,,,,1.2,us,usp0005hts,2014-11-07T00:51:59.832Z,"Egypt",earthquake
1992-11-16T18:11:11.690Z,35.034,30.932,10,4,ml,,,,1.3,us,usp0005gye,2014-11-07T00:51:52.183Z,"eastern Mediterranean Sea",earthquake
1992-11-15T19:24:09.910Z,34.753,33.36,33,3.4,ml,,,,0.7,us,usp0005gwt,2014-11-07T00:51:52.064Z,"Cyprus region",earthquake
1992-11-13T13:58:46.450Z,35.047,33.184,63.9,4,md,,,,0.9,us,usp0005gtq,2014-11-07T00:51:51.807Z,"Cyprus region",earthquake
1992-11-12T04:12:50.090Z,29.491,34.858,10,4,md,,,,0.9,us,usp0005gre,2014-11-07T00:51:51.467Z,"Egypt",earthquake
1992-11-10T11:17:17.850Z,29.685,31.06,30,4.4,mb,,,,0.7,us,usp0005gmz,2014-11-07T00:51:50.980Z,"Egypt",earthquake
1992-11-07T01:35:03.670Z,29.732,31.261,33,3.5,mb,,,,0.7,us,usp0005gex,2014-11-07T00:51:49.742Z,"Egypt",earthquake
1992-11-06T02:42:01.000Z,29.572,31.152,31.5,3.1,mb,,,,0.5,us,usp0005gcn,2014-11-07T00:51:49.393Z,"Egypt",earthquake
1992-11-05T19:16:46.370Z,29.757,31.078,25.4,4.1,md,,,,0.9,us,usp0005gbv,2014-11-07T00:51:49.157Z,"Egypt",earthquake
1992-11-05T18:41:49.770Z,29.711,31.006,26.3,4.5,mb,,,,1.3,us,usp0005gbu,2014-11-07T00:51:49.127Z,"Egypt",earthquake
1992-11-04T16:29:39.930Z,29.713,31.541,10,3.8,ml,,,,1.2,us,usp0005g9s,2014-11-07T00:51:48.440Z,"Egypt",earthquake
1992-11-04T00:08:23.630Z,37.196,31.483,33,3.5,md,,,,1.3,us,usp0005g8q,2014-11-07T00:51:48.193Z,"western Turkey",earthquake
1992-11-03T01:07:53.360Z,26.284,40.5,10,3.7,md,,,,1.4,us,usp0005g7m,2014-11-07T00:51:47.966Z,"western Saudi Arabia",earthquake
1992-10-27T11:02:48.230Z,28.835,33.166,22.9,4,mb,,,,0.6,us,usp0005fyc,2014-11-07T00:51:43.440Z,"Egypt",earthquake
1992-10-27T09:44:48.120Z,28.82,33.136,29.4,3.5,mb,,,,0.8,us,usp0005fya,2014-11-07T00:51:43.436Z,"Egypt",earthquake
1992-10-22T17:39:00.600Z,29.755,31.535,10,4.5,mb,,,,0.8,us,usp0005fqx,2014-11-07T00:51:42.320Z,"Egypt",earthquake
1992-10-20T05:25:15.490Z,28.552,32.863,10,3.8,md,,,,1.3,us,usp0005fmj,2014-11-07T00:51:41.855Z,"Egypt",earthquake
1992-10-20T01:57:58.420Z,28.443,33.158,10,3.9,mb,,,,1.1,us,usp0005fm8,2014-11-07T00:51:41.781Z,"Egypt",earthquake
1992-10-20T00:26:13.150Z,37.208,31.212,135.8,4.1,mb,,,,1.1,us,usp0005fm5,2014-11-07T00:51:41.773Z,"western Turkey",earthquake
1992-10-18T23:18:04.130Z,37.183,31.789,33,3.1,ml,,,,1.4,us,usp0005fje,2014-11-07T00:51:41.501Z,"western Turkey",earthquake
1992-10-14T09:40:24.990Z,29.728,31.184,10,3.7,mb,,,,1.1,us,usp0005faw,2014-11-07T00:51:39.875Z,"Egypt",earthquake
1992-10-14T03:50:15.610Z,30.088,31.277,10,4.1,ml,,,,1.7,us,usp0005faj,2014-11-07T00:51:39.815Z,"Egypt",earthquake
1992-10-13T18:09:03.050Z,29.687,31.042,10,3.7,md,,,,1.7,us,usp0005f9x,2014-11-07T00:51:39.761Z,"Egypt",earthquake
1992-10-12T21:31:37.020Z,29.618,31.377,10,3.4,mb,,,,1.5,us,usp0005f8q,2014-11-07T00:51:39.649Z,"Egypt",earthquake
1992-10-12T15:25:20.970Z,29.72,31.096,10,4.1,mb,,,,1,us,usp0005f8c,2014-11-07T00:51:39.600Z,"Egypt",earthquake
1992-10-12T13:09:55.510Z,29.778,31.144,21.5,5.8,mw,,,,1.2,us,usp0005f89,2015-02-12T21:29:57.967Z,"Egypt",earthquake
1992-10-10T18:33:20.780Z,33.263,33.05,10,3.4,ml,,,,0.7,us,usp0005f5v,2014-11-07T00:51:39.064Z,"eastern Mediterranean Sea",earthquake
1992-10-09T13:21:36.350Z,34.526,30.332,10,3.2,ml,,,,0.5,us,usp0005f4b,2014-11-07T00:51:38.853Z,"eastern Mediterranean Sea",earthquake
1992-10-07T21:41:14.280Z,30.55,35.209,10,4,md,,,,0.7,us,usp0005f2g,2014-11-07T00:51:38.525Z,"Dead Sea region",earthquake
1992-09-26T02:26:13.560Z,34.972,34.711,10,3.5,ml,,,,1,us,usp0005ehc,2014-11-07T00:51:30.815Z,"Cyprus region",earthquake
1992-09-26T01:42:25.450Z,27.734,34.032,10,3.9,md,,,,0.8,us,usp0005eh6,2014-11-07T00:51:30.806Z,"Red Sea",earthquake
1992-09-26T01:09:57.230Z,28.286,33.8,10,3.6,mb,,,,0.5,us,usp0005eh4,2014-11-07T00:51:30.802Z,"Egypt",earthquake
1992-09-25T23:06:12.940Z,27.165,33.858,10,3.8,md,,,,0.9,us,usp0005egz,2014-11-07T00:51:30.794Z,"Egypt",earthquake
1992-09-25T22:20:17.020Z,27.423,33.97,10,3.9,mb,,,,0.9,us,usp0005egw,2014-11-07T00:51:30.787Z,"Egypt",earthquake
1992-09-25T22:02:54.620Z,27.388,34.081,10,4,mb,,,,1,us,usp0005egv,2014-11-07T00:51:30.785Z,"Red Sea",earthquake
1992-09-25T21:35:39.670Z,27.92,33.979,10,4.2,md,,,,1.5,us,usp0005egu,2014-11-07T00:51:30.783Z,"Egypt",earthquake
1992-09-25T21:33:20.260Z,27.974,34.393,10,4,md,,,,0.5,us,usp0005egt,2014-11-07T00:51:30.782Z,"Red Sea",earthquake
1992-09-15T07:24:14.040Z,27.617,34.293,10,3.8,md,,,,0.5,us,usp0005e0m,2014-11-07T00:51:28.833Z,"Red Sea",earthquake
1992-09-07T02:57:51.650Z,31.298,35.551,10,3.7,md,,,,0.7,us,usp0005dpd,2014-11-07T00:51:25.387Z,"Dead Sea region",earthquake
1992-09-05T01:50:20.260Z,36.66,30.478,10,4.1,ml,,,,1.1,us,usp0005dkq,2014-11-07T00:51:24.912Z,"western Turkey",earthquake
1992-09-03T17:09:20.400Z,27.347,34.584,10,3.9,mb,,,,1.2,us,usp0005dhu,2014-11-07T00:51:24.590Z,"Red Sea",earthquake
1992-09-02T15:36:59.240Z,36.291,31.184,10,4,ml,,,,1,us,usp0005dg9,2014-11-07T00:51:24.123Z,"western Turkey",earthquake
1992-07-29T05:30:43.380Z,32.489,36.007,10,3.3,ml,,,,1.3,us,usp0005bny,2014-11-07T00:51:08.349Z,"Syria-Jordan border region",earthquake
1992-07-27T07:58:39.660Z,34.99,33.584,58.5,4.3,md,,,,1.2,us,usp0005bjr,2014-11-07T00:51:07.885Z,"Cyprus region",earthquake
1992-07-12T14:49:33.670Z,36.446,30.18,33,3.3,ml,,,,1.4,us,usp0005ar5,2014-11-07T00:51:03.480Z,"western Turkey",earthquake
1992-07-11T00:21:39.910Z,36.085,30.848,10,4.1,md,,,,0.9,us,usp0005ang,2014-11-07T00:51:02.958Z,"western Turkey",earthquake
1992-07-10T23:57:04.380Z,36.093,30.83,77.3,4.1,mb,,,,1.2,us,usp0005ane,2014-11-07T00:51:02.949Z,"western Turkey",earthquake
1992-07-09T04:43:57.530Z,35.399,30.893,10,3.9,md,,,,0.9,us,usp0005aj2,2014-11-07T00:51:02.473Z,"eastern Mediterranean Sea",earthquake
1992-06-30T03:43:07.510Z,35.119,30.526,52.1,4.1,mb,,,,1,us,usp00059y6,2014-11-07T00:50:55.817Z,"eastern Mediterranean Sea",earthquake
1992-06-29T17:08:24.470Z,34.337,32.941,32.2,3.5,ml,,,,1,us,usp00059x3,2014-11-07T00:50:55.740Z,"Cyprus region",earthquake
1992-06-15T01:31:11.220Z,36.337,36.076,10,3.3,ml,,,,1,us,usp000594j,2014-11-07T00:50:50.044Z,"Turkey-Syria border region",earthquake
1992-06-14T00:14:48.360Z,35.438,31.061,69.2,4.2,md,,,,1.1,us,usp000592c,2014-11-07T00:50:49.755Z,"Cyprus region",earthquake
1992-06-08T18:18:05.850Z,32.227,31.316,10,3.6,md,,,,0.5,us,usp00058ug,2014-11-07T00:50:48.652Z,"eastern Mediterranean Sea",earthquake
1992-06-03T15:04:41.380Z,26.592,34.688,10,3.8,m,,,,0.1,us,usp00058mr,2014-11-07T00:50:47.398Z,"Red Sea",earthquake
1992-06-02T20:12:47.330Z,25.905,37.526,10,4.8,mb,,,,1.4,us,usp00058kd,2014-11-07T00:50:46.663Z,"western Saudi Arabia",earthquake
1992-06-01T23:53:05.080Z,25.478,36.118,10,4.3,mb,,,,0.9,us,usp00058j1,2014-11-07T00:50:46.090Z,"western Saudi Arabia",earthquake
1992-05-31T08:04:35.090Z,35.175,33.08,10,3.6,mb,,,,0.9,us,usp00058fb,2014-11-07T00:50:43.102Z,"Cyprus region",earthquake
1992-05-29T23:37:41.130Z,34.717,32.904,10,3.7,mb,,,,0.2,us,usp00058cr,2014-11-07T00:50:42.750Z,"Cyprus region",earthquake
1992-05-29T23:31:33.720Z,34.674,32.971,10,3.4,mb,,,,1.5,us,usp00058cq,2014-11-07T00:50:42.748Z,"Cyprus region",earthquake
1992-05-29T06:55:55.950Z,37.53,36.816,10,4.2,mb,,,,1.2,us,usp00058b4,2014-11-07T00:50:42.554Z,"central Turkey",earthquake
1992-05-24T02:47:15.020Z,36.742,30.307,5,3.6,ml,,,,1.4,us,usp00057zt,2014-11-07T00:50:40.986Z,"western Turkey",earthquake
1992-05-23T22:53:06.700Z,36.74,30.45,41.9,4.6,mb,,,,1.1,us,usp00057zh,2014-11-07T00:50:40.934Z,"western Turkey",earthquake
1992-05-22T23:10:43.790Z,30.165,32.036,10,4.5,mb,,,,1.2,us,usp00057xr,2014-11-07T00:50:40.745Z,"Egypt",earthquake
1992-05-15T22:50:14.850Z,36.081,31.448,10,3.4,md,,,,0.9,us,usp00057ej,2014-11-07T00:50:37.832Z,"western Turkey",earthquake
1992-04-30T23:29:07.740Z,34.902,32.993,10,3.3,ml,,,,0.5,us,usp00056rd,2014-11-07T00:50:31.162Z,"Cyprus region",earthquake
1992-04-28T09:14:53.620Z,37.271,36.279,33,3.6,ml,,,,1.1,us,usp00056kz,2014-11-07T00:50:30.686Z,"central Turkey",earthquake
1992-04-18T07:18:21.530Z,33.891,34.281,10,3,ml,,,,0.5,us,usp00055ys,2014-11-07T00:50:27.986Z,"eastern Mediterranean Sea",earthquake
1992-03-26T16:16:19.020Z,37.342,30.989,19.3,4.5,mb,,,,1,us,usp00054w0,2014-11-07T00:50:19.167Z,"western Turkey",earthquake
1992-03-09T20:24:40.470Z,34.321,35.722,5,3.4,ml,,,,1.4,us,usp0005428,2014-11-07T00:50:15.111Z,"Lebanon - Syria region",earthquake
1992-03-09T20:03:24.160Z,34.136,35.617,5,3.3,ml,,,,1.3,us,usp0005426,2014-11-07T00:50:15.091Z,"Lebanon - Syria region",earthquake
1992-03-09T19:54:26.790Z,34.454,35.925,5,4.2,mb,,,,0.9,us,usp0005425,2014-11-07T00:50:15.087Z,"Lebanon - Syria region",earthquake
1992-02-28T19:30:53.350Z,35.113,33.931,60.7,3.8,mb,,,,0.9,us,usp00053mm,2014-11-07T00:50:08.756Z,"Cyprus region",earthquake
1992-02-26T02:05:00.260Z,35.136,37.01,10,3.2,mb,,,,1.1,us,usp00053gp,2014-11-07T00:50:08.215Z,"Syria",earthquake
1992-02-08T20:12:14.280Z,37.72,33.072,10,3.5,ml,,,,1.1,us,usp00052tg,2014-11-07T00:50:04.825Z,"central Turkey",earthquake
1992-02-04T20:45:50.800Z,35.779,30.596,33,3,ml,,,,1.7,us,usp00052mg,2014-11-07T00:50:02.820Z,"eastern Mediterranean Sea",earthquake
1992-01-25T17:58:28.210Z,36.939,33.503,10,3.1,ml,,,,0.6,us,usp0005282,2014-11-07T00:49:56.715Z,"central Turkey",earthquake
1992-01-19T16:22:47.750Z,37.6,35.916,10,4.1,mb,,,,1.3,us,usp00051yx,2014-11-07T00:49:55.547Z,"central Turkey",earthquake
1992-01-11T03:46:31.040Z,31.238,35.375,10,3.7,md,,,,0.7,us,usp00051ns,2014-11-07T00:49:54.269Z,"Dead Sea region",earthquake
1992-01-07T05:49:47.110Z,37.295,37.24,10,3.4,mb,,,,1.4,us,usp00051ga,2014-11-07T00:49:53.646Z,"central Turkey",earthquake
1991-12-06T10:03:37.360Z,37.355,31.552,10,4.1,md,,,,1.1,us,usp000503n,2014-11-07T00:49:42.435Z,"western Turkey",earthquake
1991-12-05T20:21:55.310Z,36.135,31.807,114.9,5.2,mw,,,,1.1,us,usp000502z,2015-02-11T17:16:00.000Z,"western Turkey",earthquake
1991-12-05T00:52:41.790Z,28.498,32.888,13,3.4,mb,,,,0.7,us,usp000501v,2014-11-07T00:49:41.986Z,"Egypt",earthquake
1991-11-26T10:41:46.400Z,28.885,33.247,10,4,md,,,,0.2,us,usp0004zp8,2014-11-07T00:49:37.177Z,"Egypt",earthquake
1991-11-25T17:42:33.480Z,36.911,35.782,20.5,3,mb,,,,1.2,us,usp0004zn3,2014-11-07T00:49:36.637Z,"central Turkey",earthquake
1991-11-24T21:41:53.180Z,37.358,30.753,10,3.8,ml,,,,0.9,us,usp0004zkt,2014-11-07T00:49:36.173Z,"western Turkey",earthquake
1991-11-23T01:02:31.800Z,34.314,35.468,10,3.5,ml,,,,1.3,us,usp0004zgg,2014-11-07T00:49:35.896Z,"Lebanon - Syria region",earthquake
1991-11-18T14:49:58.520Z,36.102,31.128,10,4,ml,,,,1.2,us,usp0004zaa,2014-11-07T00:49:35.233Z,"western Turkey",earthquake
1991-11-12T04:44:39.760Z,34.768,32.997,41,3.9,md,,,,1.1,us,usp0004z29,2014-11-07T00:49:34.316Z,"Cyprus region",earthquake
1991-11-11T23:45:45.680Z,36.181,30.511,10,3.2,ml,,,,1.7,us,usp0004z27,2014-11-07T00:49:34.307Z,"western Turkey",earthquake
1991-11-04T10:42:09.460Z,36.743,34.671,10,3.9,ml,,,,0.7,us,usp0004yt7,2014-11-07T00:49:32.295Z,"central Turkey",earthquake
1991-11-02T22:24:43.890Z,35.602,32.519,98.5,3.5,mb,,,,0.9,us,usp0004yr6,2014-11-07T00:49:31.667Z,"Cyprus region",earthquake
1991-10-26T01:11:17.620Z,34.489,33.107,26.2,4,mb,,,,1.3,us,usp0004ycm,2014-11-07T00:49:27.599Z,"Cyprus region",earthquake
1991-10-20T21:54:58.870Z,36.14,31.687,10,4.1,md,,,,1.6,us,usp0004y3g,2014-11-07T00:49:25.920Z,"western Turkey",earthquake
1991-10-18T16:48:50.000Z,33.702,36.792,10,4.9,mb,,,,1.5,us,usp0004xzq,2014-11-07T00:49:25.191Z,"Lebanon - Syria region",earthquake
1991-10-09T08:17:50.300Z,36.174,31.394,79.1,4.2,mb,,,,1,us,usp0004xk5,2014-11-07T00:49:22.992Z,"western Turkey",earthquake
1991-10-07T12:29:35.250Z,36.841,34.826,33,4.4,mb,,,,1.1,us,usp0004xh8,2014-11-07T00:49:22.662Z,"central Turkey",earthquake
1991-10-07T08:40:46.150Z,36.521,31.066,10,4,md,,,,1.5,us,usp0004xh0,2014-11-07T00:49:22.629Z,"western Turkey",earthquake
1991-10-05T18:48:25.990Z,29.536,32.591,31.3,4.2,md,,,,0.8,us,usp0004xem,2014-11-07T00:49:22.035Z,"Egypt",earthquake
1991-10-04T21:09:15.510Z,36.771,30.53,30.1,4,mb,,,,0.7,us,usp0004xd5,2014-11-07T00:49:21.658Z,"western Turkey",earthquake
1991-10-02T19:03:54.710Z,37.375,36.047,10,4.3,mb,,,,0.8,us,usp0004xak,2014-11-07T00:49:20.977Z,"central Turkey",earthquake
1991-09-28T00:43:07.040Z,31.048,35.464,10,3.9,md,,,,1.3,us,usp0004x4y,2014-11-07T00:49:17.898Z,"Dead Sea region",earthquake
1991-09-26T20:24:04.040Z,37.434,36.346,10,4.8,mb,,,,1.2,us,usp0004x39,2014-11-07T00:49:17.556Z,"central Turkey",earthquake
1991-09-24T11:53:46.050Z,34.442,32.179,10,3.9,md,,,,1.1,us,usp0004wzv,2014-11-07T00:49:17.093Z,"Cyprus region",earthquake
1991-09-19T02:14:09.240Z,36.143,35.861,10,4.4,mb,,,,1,us,usp0004wsv,2014-11-07T00:49:15.865Z,"central Turkey",earthquake
1991-09-14T11:13:00.900Z,37.095,36.034,10,4.1,ml,,,,1.2,us,usp0004wme,2014-11-07T00:49:15.093Z,"central Turkey",earthquake
1991-09-03T04:38:39.390Z,36.198,31.807,112.8,4.3,mb,,,,1,us,usp0004w6h,2014-11-07T00:49:12.616Z,"western Turkey",earthquake
1991-08-16T03:40:47.360Z,36.427,30.743,10,4.1,md,,,,1.3,us,usp0004ve9,2014-11-07T00:49:06.090Z,"western Turkey",earthquake
1991-08-14T13:41:39.140Z,36.053,35.889,41,4.4,mb,,,,1.3,us,usp0004vbh,2014-11-07T00:49:05.174Z,"central Turkey",earthquake
1991-08-11T08:33:22.930Z,36.166,35.778,10,4.1,mb,,,,1.2,us,usp0004v7s,2014-11-07T00:49:04.709Z,"central Turkey",earthquake
1991-08-04T15:11:24.660Z,34.534,34.094,27.3,4.2,mb,,,,1.1,us,usp0004uzs,2014-11-07T00:49:02.920Z,"Cyprus region",earthquake
1991-07-29T04:16:18.690Z,36.744,31.229,116.8,4.1,md,,,,1.1,us,usp0004ure,2014-11-07T00:48:59.246Z,"western Turkey",earthquake
1991-07-22T04:49:03.530Z,35.215,31.895,33,4,md,,,,1.4,us,usp0004ufr,2014-11-07T00:48:56.447Z,"Cyprus region",earthquake
1991-07-13T10:29:10.390Z,37.09,30.975,10,3.6,md,,,,1.4,us,usp0004u3r,2014-11-07T00:48:54.798Z,"western Turkey",earthquake
1991-05-29T02:55:57.740Z,37.557,29.979,10,3.4,md,,,,0.6,us,usp0004s7j,2014-11-07T00:48:37.897Z,"western Turkey",earthquake
1991-05-16T18:27:15.710Z,36.73,31.18,128.3,4.1,md,,,,1,us,usp0004rqz,2014-11-07T00:48:35.596Z,"western Turkey",earthquake
1991-04-27T20:12:23.380Z,35.507,35.457,10,3.5,ml,,,,1.2,us,usp0004qxk,2014-11-07T00:48:27.818Z,"near the coast of Syria",earthquake
1991-04-22T18:17:33.680Z,35.632,33.459,10,3.5,ml,,,,1.2,us,usp0004qp5,2014-11-07T00:48:26.136Z,"Cyprus region",earthquake
1991-04-15T21:11:28.310Z,37.638,32.086,10,3.6,md,,,,1.4,us,usp0004qcr,2014-11-07T00:48:22.858Z,"central Turkey",earthquake
1991-04-15T05:35:59.950Z,36.086,31.086,87.1,4.1,md,,,,1.6,us,usp0004qbx,2014-11-07T00:48:22.479Z,"western Turkey",earthquake
1991-04-12T21:56:55.400Z,37.61,32.047,10,3.7,md,,,,1.3,us,usp0004q8s,2014-11-07T00:48:21.403Z,"central Turkey",earthquake
1991-04-10T13:55:09.780Z,35.944,32.14,10,3.8,ml,,,,1.5,us,usp0004q5n,2014-11-07T00:48:20.848Z,"Cyprus region",earthquake
1991-04-10T01:08:39.610Z,37.359,36.221,10,5.4,mw,,,,1.3,us,usp0004q55,2015-02-11T17:15:56.000Z,"central Turkey",earthquake
1991-03-27T00:18:25.300Z,27.621,33.724,10,4,md,,,,0.4,us,usp0004pkp,2014-11-07T00:48:14.347Z,"Egypt",earthquake
1991-03-22T07:04:07.650Z,34.117,37.181,10,3,ml,,,,0.8,us,usp0004pcb,2014-11-07T00:48:13.538Z,"Syria",earthquake
1991-03-22T05:52:34.430Z,33.73,36.975,25.5,3.8,mb,,,,1,us,usp0004pc8,2014-11-07T00:48:13.528Z,"Lebanon - Syria region",earthquake
1991-03-12T15:10:00.290Z,35.35,31.162,53.2,3.8,md,,,,1.1,us,usp0004nz6,2014-11-07T00:48:11.665Z,"Cyprus region",earthquake
1991-03-11T18:33:43.120Z,37.009,30.989,112.8,5.2,mw,,,,1,us,usp0004ny1,2015-02-11T17:15:56.000Z,"western Turkey",earthquake
1991-02-28T23:30:57.970Z,33.695,34.511,10,3.3,ml,,,,1.2,us,usp0004nht,2014-11-07T00:48:05.849Z,"eastern Mediterranean Sea",earthquake
1991-02-27T13:29:22.890Z,34.963,36.873,10,3.6,ml,,,,0.7,us,usp0004nfx,2014-11-07T00:48:05.566Z,"Lebanon - Syria region",earthquake
1991-02-21T14:55:00.510Z,34.977,34.073,33,3.8,ml,,,,1.5,us,usp0004n86,2014-11-07T00:48:04.287Z,"Cyprus region",earthquake
1991-02-11T16:59:37.970Z,36.834,30.301,10,3.2,md,,,,0.2,us,usp0004mu4,2014-11-07T00:47:59.459Z,"western Turkey",earthquake
1991-02-09T04:06:56.040Z,34.653,32.925,10,3.6,ml,,,,1.2,us,usp0004mr0,2014-11-07T00:47:58.878Z,"Cyprus region",earthquake
1991-02-06T22:18:13.370Z,34.421,32.172,33,3.1,ml,,,,0.6,us,usp0004mn0,2014-11-07T00:47:58.307Z,"Cyprus region",earthquake
1991-02-04T19:53:21.320Z,36.161,31.164,10,4.1,mb,,,,1.1,us,usp0004mjw,2014-11-07T00:47:57.818Z,"western Turkey",earthquake
1991-02-04T04:31:41.680Z,34.421,32.221,51.9,3.7,mb,,,,1,us,usp0004mj3,2014-11-07T00:47:57.576Z,"Cyprus region",earthquake
1991-01-28T21:02:56.530Z,36.087,31.449,10,3.6,md,,,,1.1,us,usp0004m9q,2014-11-07T00:47:53.488Z,"western Turkey",earthquake
1991-01-24T16:32:33.250Z,37.104,31.007,116,3.7,md,,,,0.7,us,usp0004m3q,2014-11-07T00:47:52.361Z,"western Turkey",earthquake
1991-01-16T06:00:32.220Z,34.409,32.223,52.7,3.7,mb,,,,1,us,usp0004krn,2014-11-07T00:47:50.491Z,"Cyprus region",earthquake
1991-01-13T12:00:36.260Z,37.168,29.977,10,3.6,md,,,,0.3,us,usp0004kmn,2014-11-07T00:47:49.995Z,"western Turkey",earthquake
1991-01-05T00:51:16.580Z,34.457,31.622,20.3,3.6,mb,,,,1.2,us,usp0004k7k,2014-11-07T00:47:46.079Z,"Cyprus region",earthquake
1990-12-13T07:31:52.300Z,34.644,33.929,48.6,4.2,mb,,,,1,us,usp0004j2a,2014-11-07T00:47:36.563Z,"Cyprus region",earthquake
