eventID,minute,longitude,magnitudeType,hour,Agency,magnitude,year,depth,month,dtime,second,catalogue,day,latitude
6978,24,34.6476,MB,22,,3.3,1995,5.0,12,1995.9532437,53.21,GII,14,28.7435
1101,53,30.096,MC,22,,4.3,1995,10.0,12,1995.95329812,29.38,ANSS,14,38.103
4618,0,34.85,MW,6,AFS,3.2,1995,999.0,12,1995.95410962,1.0,EMEC,15,28.55
1102,0,34.746,ML,6,,4.7,1995,10.0,12,1995.95410983,7.54,ANSS,15,28.772
6982,23,34.478,MD,14,,3.2,1995,10.0,12,1995.95506683,7.511,GII,15,28.6916
6984,56,34.7441,MB,5,,3.2,1995,5.0,12,1995.95684257,27.205,GII,16,29.0565
6985,20,34.6788,MD,6,,3.9,1995,5.0,12,1995.95688862,39.515,GII,16,29.1599
1103,9,30.022,MC,12,,3.2,1995,10.0,12,1995.95755286,47.0,ANSS,16,38.194
6989,57,34.5044,MD,10,,3.0,1995,3.0,12,1995.96015492,25.677,GII,17,29.0177
13809,45,34.8343,MB,23,IPRG,4.1,1995,3.4,12,1995.96161606,24.0,IRIS,17,29.0469
13810,30,38.8505,MD,1,ISK,4.2,1995,8.0,12,1995.96181586,25.0,IRIS,18,39.6889
6991,57,34.6756,MB,16,,3.5,1995,13.0,12,1995.96358001,39.298,GII,18,28.936
4619,32,34.78,MW,12,AFS,3.2,1995,11.0,12,1995.96581434,1.0,EMEC,19,28.5
6993,32,34.7798,MB,12,,4.7,1995,11.0,12,1995.96581574,45.198,GII,19,28.5025
1107,32,34.572,MB,12,,4.1,1995,10.0,12,1995.96581586,48.92,ANSS,19,28.851
13818,32,35.1289,MB,12,NEIC,4.1,1995,36.5,12,1995.96581589,50.0,IRIS,19,28.8006
1108,19,30.651,MC,0,,3.3,1995,33.0,12,1995.96990009,29.14,ANSS,21,36.059
13829,58,35.1358,MB,5,IPRG,3.1,1995,5.0,12,1995.97328526,44.0,IRIS,22,29.4375
6998,5,34.7506,MB,6,,4.2,1995,1.0,12,1995.97329721,0.775,GII,22,29.2921
13830,5,35.1517,MB,6,IPRG,4.2,1995,5.0,12,1995.97329722,1.0,IRIS,22,29.3797
13832,4,35.0219,MB,12,IPRG,3.3,1995,12.2,12,1995.97398085,20.0,IRIS,22,28.9001
7000,4,34.4889,MB,12,,4.2,1995,2.0,12,1995.97398087,20.677,GII,22,29.0158
4620,28,34.98,MW,6,AFS,3.1,1995,15.0,12,1995.9760807,1.0,EMEC,23,29.16
7001,28,34.9842,MB,6,,4.8,1995,15.0,12,1995.97608238,53.965,GII,23,29.1608
13834,28,35.1098,MB,6,NEIC,4.4,1995,8.2,12,1995.97608248,57.0,IRIS,23,29.4895
1109,28,35.24,MB,6,,4.4,1995,8.8,12,1995.97608252,58.38,ANSS,23,29.561
7003,43,34.7618,MB,21,,3.1,1995,3.0,12,1995.97782255,31.833,GII,23,29.1
7011,4,34.956,MB,23,,3.2,1995,14.0,12,1995.98071711,54.756,GII,24,29.0992
4621,19,34.61,MW,6,AFS,3.1,1995,13.0,12,1995.98428276,1.0,EMEC,26,28.89
7015,19,34.6072,MB,6,,4.9,1995,13.0,12,1995.98428394,38.193,GII,26,28.8922
1114,19,35.243,ML,6,,5.3,1995,10.0,12,1995.98428403,41.14,ANSS,26,29.139
30096,20,34.14,MD,6,,4.8,1995,24.0,12,1995.9842852,18.0,KOERI,26,31.77
7020,59,34.838,MB,19,,3.6,1995,2.0,12,1995.98584425,44.398,GII,26,28.7222
7021,29,34.5085,MD,20,,3.9,1995,10.0,12,1995.98590109,36.648,GII,26,28.3091
7023,47,34.7796,MD,22,,3.3,1995,6.0,12,1995.98616258,3.2,GII,26,29.221
7024,2,34.8493,MB,4,,4.3,1995,13.0,12,1995.98676256,24.148,GII,27,28.6501
7025,54,34.8074,MB,10,,4.3,1995,2.0,12,1995.98754667,31.863,GII,27,28.3293
13864,54,34.7329,MB,10,IPRG,4.3,1995,8.8,12,1995.98754674,34.0,IRIS,27,28.4915
7028,22,34.6403,MD,22,,3.0,1995,4.0,12,1995.98885522,18.325,GII,27,29.2074
13869,22,34.9836,MB,14,IPRG,3.6,1995,5.2,12,1995.99068176,20.0,IRIS,28,29.2671
1115,22,35.138,MC,14,,4.3,1995,10.0,12,1995.99068179,20.95,ANSS,28,29.224
13871,7,35.2113,MB,0,IPRG,3.5,1995,1.3,12,1995.99179484,22.0,IRIS,29,29.0662
4622,13,34.88,MW,5,AFS,3.4,1995,10.0,12,1995.99511609,1.0,EMEC,30,28.67
7036,13,34.8793,MB,5,,3.9,1995,10.0,12,1995.99511719,35.611,GII,30,28.6674
7037,37,35.0217,MD,5,,3.9,1995,5.0,12,1995.99516351,56.3,GII,30,28.8928
7038,38,34.8303,MB,19,,3.0,1995,4.0,12,1995.99676182,0.6,GII,30,29.0534
13879,38,34.887,MB,19,IPRG,4.2,1995,7.9,12,1995.99676186,2.0,IRIS,30,29.2371
13887,17,34.6513,MB,17,IPRG,3.1,1996,0.2,1,1996.00196898,44.0,IRIS,1,29.2569
13891,22,34.7362,MB,3,IPRG,3.0,1996,21.6,1,1996.00311659,34.0,IRIS,2,28.9491
1122,22,34.92,MC,3,,4.1,1996,10.0,1,1996.00311666,36.24,ANSS,2,28.883
4623,14,34.82,MW,19,AFS,3.0,1996,12.0,1,1996.00492186,1.0,EMEC,2,28.85
7042,14,34.8181,MB,19,,3.9,1996,12.0,1,1996.00492325,44.953,GII,2,28.8487
4624,5,34.81,MW,10,AFS,3.0,1996,25.0,1,1996.00661243,1.0,EMEC,3,28.51
7045,5,34.7318,MB,10,,5.1,1996,3.0,1,1996.00661327,27.324,GII,3,28.7006
1126,5,34.944,MB,10,,4.9,1996,10.0,1,1996.00661331,28.6,ANSS,3,28.712
1127,11,34.672,MC,10,,4.3,1996,10.0,1,1996.00662439,19.09,ANSS,3,28.692
13901,11,34.844,MB,10,IPRG,4.3,1996,3.4,1,1996.00662442,20.0,IRIS,3,28.6838
1129,4,34.757,MC,11,,3.0,1996,10.0,1,1996.00672587,48.27,ANSS,3,28.698
13908,27,34.7319,MB,2,IPRG,3.0,1996,14.0,1,1996.00847646,26.0,IRIS,4,29.2822
7050,27,34.8337,MB,2,,4.2,1996,14.0,1,1996.00847648,26.649,GII,4,29.2493
1131,31,34.752,MC,7,,3.1,1996,10.0,1,1996.00905413,53.21,ANSS,4,28.694
4625,24,34.88,MW,14,AFS,3.0,1996,9.0,1,1996.0098361,1.0,EMEC,4,28.54
7056,24,34.8811,MB,14,,4.5,1996,9.0,1,1996.00983733,39.929,GII,4,28.5356
1132,24,34.757,ML,14,,4.6,1996,10.0,1,1996.00983738,41.59,ANSS,4,28.694
30095,28,39.73,MD,15,,4.9,1996,5.0,1,1996.00995851,32.0,KOERI,4,35.23
1133,28,39.557,MD,15,,4.8,1996,10.0,1,1996.00995866,36.61,ANSS,4,35.456
1134,25,34.709,MC,16,,4.6,1996,10.0,1,1996.01006668,32.47,ANSS,4,28.691
4627,22,34.55,MW,17,AFS,4.4,1996,10.0,1,1996.01017383,1.0,EMEC,4,28.71
7058,22,34.5494,MB,17,,4.7,1996,10.0,1,1996.01017507,40.18,GII,4,28.7094
3223,22,34.826,MB,17,ISC,4.2,1996,5.0,1,1996.01017509,40.8,EHB,4,28.717
4628,34,34.94,MW,17,AFS,4.2,1996,999.0,1,1996.0101966,1.0,EMEC,4,28.07
7059,34,34.9438,MB,17,,4.5,1996,1.0,1,1996.01019782,39.49,GII,4,28.0728
7060,46,34.5365,MD,3,,3.6,1996,9.0,1,1996.01135905,40.345,GII,5,29.1101
4629,36,34.72,MW,7,AFS,3.3,1996,5.0,1,1996.01452644,1.0,EMEC,6,28.83
13939,36,34.79,ML,7,JSO,3.9,1996,6.9,1,1996.0145278,44.0,IRIS,6,28.93
1139,53,34.691,MC,20,,3.3,1996,10.0,1,1996.01603958,29.99,ANSS,6,29.204
1140,6,34.67,MC,16,,3.8,1996,10.0,1,1996.01822748,36.82,ANSS,7,28.735
1142,48,34.737,MC,18,,3.2,1996,10.0,1,1996.01853462,29.04,ANSS,7,28.737
4630,18,34.76,MW,13,AFS,3.3,1996,6.0,1,1996.02063983,1.0,EMEC,8,29.49
1144,18,34.728,MB,13,,4.1,1996,10.0,1,1996.02064059,25.08,ANSS,8,29.254
7075,18,34.7559,MB,13,,4.4,1996,6.0,1,1996.02064072,29.1,GII,8,29.4853
13953,43,34.5358,MB,21,IPRG,3.1,1996,10.0,1,1996.02159827,9.0,IRIS,8,29.1479
7076,43,34.7287,MB,21,,4.2,1996,5.0,1,1996.02159833,10.898,GII,8,29.236
7077,10,34.6196,MB,0,,3.1,1996,5.0,1,1996.0218781,37.895,GII,9,28.9175
13970,41,34.2863,MB,5,IPRG,3.1,1996,5.0,1,1996.02796973,10.0,IRIS,11,29.0959
7082,41,34.5034,MB,5,,4.3,1996,5.0,1,1996.02796975,10.555,GII,11,28.9888
1150,37,30.031,MC,11,,3.5,1996,10.0,1,1996.0313775,11.96,ANSS,12,38.14
7086,1,34.607,MD,0,,3.0,1996,10.0,1,1996.0327897,28.99,GII,13,29.3308
7087,44,34.6269,MD,7,,3.0,1996,5.0,1,1996.03366835,33.951,GII,13,29.0142
4631,47,34.69,MW,17,AFS,3.1,1996,999.0,1,1996.03481143,1.0,EMEC,13,28.64
1151,47,34.656,ML,17,,4.5,1996,10.0,1,1996.03481263,38.99,ANSS,13,28.8
7092,57,34.7546,MD,4,,3.3,1996,11.0,1,1996.03881504,4.835,GII,15,29.1261
13997,17,34.6249,MB,6,IPRG,3.3,1996,10.0,1,1996.04169984,29.0,IRIS,16,29.2076
7094,17,34.6569,MB,6,,4.2,1996,1.0,1,1996.04169989,30.715,GII,16,29.3556
1156,17,34.871,MC,6,,4.1,1996,10.0,1,1996.04169996,32.89,ANSS,16,29.039
1157,45,37.471,MD,12,,3.4,1996,10.0,1,1996.04243695,58.3,ANSS,16,38.186
32561,45,37.61,ML,12,NEI,4.3,1996,67.0,1,1996.04243695,58.3,NCEDC,16,38.3
7095,21,34.5469,MD,1,,3.0,1996,5.0,1,1996.04386961,2.455,GII,17,29.0731
14019,20,34.9536,MB,15,IPRG,3.3,1996,12.0,1,1996.05365927,35.0,IRIS,20,28.8561
7101,20,34.7516,MB,15,,4.2,1996,12.0,1,1996.05365954,43.318,GII,20,29.2985
4632,28,35.62,MW,9,POU,4.3,1996,25.0,1,1996.05572256,1.0,EMEC,21,35.99
7102,28,35.5544,MB,9,,4.1,1996,6.0,1,1996.05572427,55.307,GII,21,35.5965
7105,17,34.71,MB,3,,3.0,1996,5.0,1,1996.06048383,23.849,GII,23,29.2828
7108,24,34.7532,MB,14,,3.1,1996,10.0,1,1996.0617496,30.45,GII,23,28.7081
1160,5,35.175,ML,15,,3.3,1996,10.0,1,1996.06455908,12.95,ANSS,24,28.843
7111,5,34.711,MB,15,,4.3,1996,13.0,1,1996.0645592,16.927,GII,24,29.1213
4633,3,31.33,MW,23,POU,3.4,1996,10.0,1,1996.06546565,1.0,EMEC,24,35.8
30090,3,31.27,MD,23,,4.0,1996,18.0,1,1996.06546699,43.2,KOERI,24,35.58
1162,13,36.518,MC,0,,3.2,1996,10.0,1,1996.06560003,50.49,ANSS,25,37.297
14036,13,36.4739,MD,0,ISK,3.8,1996,27.1,1,1996.06560005,51.0,IRIS,25,37.2575
1165,36,30.366,MC,12,,3.0,1996,5.0,1,1996.07520544,16.49,ANSS,28,38.818
7119,35,34.7172,MD,1,,3.4,1996,5.0,1,1996.07668317,5.755,GII,29,29.1999
7122,27,34.7172,MB,11,,3.2,1996,5.0,1,1996.08053913,20.68,GII,30,29.1962
14064,24,34.6466,ML,23,JSO,3.1,1996,5.0,1,1996.08190058,53.0,IRIS,30,29.19
4634,29,34.65,MW,23,AFS,4.1,1996,5.0,1,1996.08190843,1.0,EMEC,30,29.28
1169,53,34.809,ML,9,,3.4,1996,10.0,1,1996.08309343,33.68,ANSS,31,28.909
14073,53,34.55,MD,2,RYD,3.2,1996,6.0,2,1996.08776143,47.0,IRIS,2,29.3
4635,15,34.82,MW,13,AFS,3.1,1996,5.0,2,1996.08894015,1.0,EMEC,2,28.63
1172,15,34.923,MB,13,,4.4,1996,10.0,2,1996.0889407,18.43,ANSS,2,28.892
4636,42,34.71,MW,14,AFS,3.1,1996,5.0,2,1996.08910522,1.0,EMEC,2,29.31
7130,42,34.709,MB,14,,4.7,1996,5.0,2,1996.08910576,17.867,GII,2,29.3081
7132,50,34.8624,MD,18,,3.0,1996,10.0,2,1996.08957657,26.149,GII,2,29.0211
1174,14,34.66,ML,21,,4.2,1996,10.0,2,1996.08985075,56.36,ANSS,2,29.225
7133,14,34.8326,MB,21,,4.2,1996,5.0,2,1996.08985075,56.438,GII,2,29.2051
7134,53,34.7099,MB,2,,4.3,1996,5.0,2,1996.09049356,43.645,GII,3,29.1727
30087,29,35.5,MD,11,,3.0,1996,12.0,2,1996.09147274,47.5,KOERI,3,36.32
4637,23,34.73,MW,7,AFS,3.5,1996,5.0,2,1996.09373675,1.0,EMEC,4,29.46
7139,23,34.7257,MB,7,,3.8,1996,5.0,2,1996.0937376,27.947,GII,4,29.459
7142,16,34.7204,MB,12,,3.1,1996,5.0,2,1996.09429344,24.95,GII,4,29.319
1179,16,34.796,ML,12,,4.3,1996,10.0,2,1996.09429367,32.07,ANSS,4,29.746
1180,48,39.603,MC,15,,4.1,1996,10.0,2,1996.09469558,21.39,ANSS,4,39.955
4638,20,34.7,MW,16,AFS,4.0,1996,5.0,2,1996.09475565,1.0,EMEC,4,29.35
1181,20,35.083,ML,16,,4.5,1996,5.0,2,1996.09475631,21.88,ANSS,4,29.369
14097,20,35.1388,MB,16,IPRG,4.4,1996,9.8,2,1996.09475631,22.0,IRIS,4,29.4876
7144,27,34.6694,MB,16,,4.2,1996,5.0,2,1996.09476932,13.199,GII,4,29.3494
7145,58,34.8011,MD,16,,3.3,1996,9.0,2,1996.09482889,37.221,GII,4,28.9666
7146,23,34.6975,MD,17,,3.8,1996,5.0,2,1996.09487555,12.5,GII,4,29.3189
14101,13,34.5844,MB,18,IPRG,4.1,1996,1.2,2,1996.09497113,35.0,IRIS,4,29.2401
7148,37,34.7058,MB,23,,4.1,1996,5.0,2,1996.09558546,21.55,GII,4,29.2097
14106,59,34.6142,MB,15,IPRG,3.1,1996,1.3,2,1996.0974495,47.0,IRIS,5,29.1718
7149,59,34.7204,MB,15,,4.1,1996,5.0,2,1996.09744959,49.84,GII,5,29.2513
7150,22,34.7681,MB,2,,4.1,1996,6.0,2,1996.09863034,7.924,GII,6,29.0973
14107,22,35.0841,MB,2,IPRG,4.1,1996,17.6,2,1996.09863034,8.0,IRIS,6,29.1518
4639,27,39.26,MW,12,KOERI,3.2,1996,10.0,2,1996.10251028,1.0,EMEC,7,38.49
38963,27,39.26,MW,12,,4.7,1996,10.0,2,1996.10251183,50.0,SHARE,7,38.49
4640,31,38.78,MW,15,KOERI,3.4,1996,18.0,2,1996.1028594,1.0,EMEC,7,38.29
1184,31,38.897,MC,15,,4.6,1996,10.0,2,1996.10286023,27.22,ANSS,7,38.285
1185,13,38.74,MC,22,,4.1,1996,10.0,2,1996.10362307,30.03,ANSS,7,38.428
7152,35,34.4701,MD,0,,3.7,1996,5.0,2,1996.10389171,5.294,GII,8,29.0788
7155,27,34.5552,MD,2,,3.7,1996,10.0,2,1996.10683768,43.855,GII,9,29.0506
14123,9,34.7142,MB,4,IPRG,3.3,1996,5.2,2,1996.10703122,44.0,IRIS,9,29.0008
4641,29,34.89,MW,4,AFS,4.3,1996,999.0,2,1996.10706781,1.0,EMEC,9,28.39
7158,29,34.8911,MB,4,,4.6,1996,4.0,2,1996.10706849,22.72,GII,9,28.3939
4642,48,32.2,MW,22,POU,3.6,1996,30.0,2,1996.10915304,1.0,EMEC,9,34.68
7162,27,34.7381,MD,10,,3.5,1996,5.0,2,1996.1132123,24.582,GII,11,29.3616
7164,49,34.8025,MB,17,,3.0,1996,10.0,2,1996.11405068,16.114,GII,11,28.5035
14133,49,35.0295,MB,17,IPRG,4.3,1996,29.2,2,1996.11405083,21.0,IRIS,11,28.8009
7166,54,34.9023,MD,1,,3.2,1996,15.0,2,1996.11497146,33.444,GII,12,28.7749
1188,57,35.445,ML,2,,4.3,1996,10.0,2,1996.11509084,28.66,ANSS,12,28.545
7167,57,34.6187,MB,2,,4.3,1996,12.0,2,1996.11509099,33.172,GII,12,28.7722
14136,35,34.6331,MB,9,IPRG,4.2,1996,13.0,2,1996.11584532,7.0,IRIS,12,28.6431
7168,35,34.6476,MB,9,,4.2,1996,13.0,2,1996.1158454,9.63,GII,12,28.7444
7169,51,34.71,MB,13,,4.3,1996,5.0,2,1996.11633108,7.915,GII,12,29.3018
7172,23,34.659,MB,18,,3.1,1996,1.0,2,1996.11684845,48.55,GII,12,28.4529
14140,23,34.5929,MB,18,NEIC,4.2,1996,10.0,2,1996.11684853,51.0,IRIS,12,28.6716
14145,43,39.23,MD,7,ISK,3.1,1996,10.0,2,1996.12109764,18.0,IRIS,14,39.61
14147,12,37.8584,MD,0,NSSC,3.3,1996,17.9,2,1996.12297498,44.0,IRIS,15,35.1917
30081,17,32.76,MD,1,,3.2,1996,30.0,2,1996.12582964,15.3,KOERI,16,35.45
7179,49,34.9692,MB,4,,3.0,1996,10.0,2,1996.13169768,56.693,GII,18,28.666
1200,43,36.29,MC,15,,3.3,1996,10.0,2,1996.13293844,52.6,ANSS,18,37.579
1203,5,36.02,MC,10,,3.4,1996,10.0,2,1996.13502934,51.78,ANSS,19,37.593
14162,33,37.1294,MD,16,NSSC,3.2,1996,2.9,2,1996.13849714,32.0,IRIS,20,34.7591
4643,59,34.67,MW,4,AFS,5.0,1996,16.0,2,1996.13991161,1.0,EMEC,21,28.87
7182,59,34.6673,MB,4,,5.2,1996,16.0,2,1996.13991329,53.912,GII,21,28.8737
3226,59,34.802,MW,4,HRVD;NEIC,5.3,1996,20.2,2,1996.13991332,55.11,EHB,21,28.878
7183,8,34.572,MB,5,,4.1,1996,5.0,2,1996.13992921,17.36,GII,21,28.8468
7184,11,34.6902,MD,5,,4.0,1996,5.0,2,1996.13993625,59.965,GII,21,29.048
4644,19,34.51,MW,5,AFS,4.0,1996,15.0,2,1996.13994956,1.0,EMEC,21,28.86
7185,19,34.5129,MB,5,,4.4,1996,15.0,2,1996.13995094,44.594,GII,21,28.8647
14166,19,34.7589,MB,5,IPRG,4.4,1996,15.0,2,1996.13995105,48.0,IRIS,21,29.1102
7186,23,34.5293,MD,5,,3.8,1996,5.0,2,1996.13995839,40.216,GII,21,29.0504
7187,47,34.545,MD,5,,3.8,1996,5.0,2,1996.14000308,13.331,GII,21,28.8818
14169,55,34.4989,MB,5,IPRG,4.2,1996,8.4,2,1996.14001844,19.0,IRIS,21,28.8378
7188,55,34.6476,MB,5,,4.2,1996,13.0,2,1996.14001848,20.415,GII,21,28.8365
7189,4,34.718,MD,6,,3.9,1996,17.0,2,1996.14003673,57.485,GII,21,28.7187
14173,8,34.6947,MB,7,IPRG,3.4,1996,10.0,2,1996.14015783,47.0,IRIS,21,28.7715
7192,8,34.8981,MB,7,,4.2,1996,9.0,2,1996.14015788,48.532,GII,21,28.7433
14179,42,34.4509,MB,13,IPRG,3.4,1996,5.0,2,1996.14363742,40.0,IRIS,22,28.7722
1206,35,36.365,MC,21,,3.8,1996,10.0,2,1996.14453429,21.12,ANSS,22,37.384
14182,54,34.6186,MB,4,IPRG,4.2,1996,5.0,2,1996.14536737,25.0,IRIS,23,29.3282
7200,54,34.7339,MB,4,,4.2,1996,5.0,2,1996.14536739,25.792,GII,23,29.3029
7201,35,34.8618,MD,5,,3.9,1996,10.0,2,1996.14544558,38.31,GII,23,28.7296
14186,43,34.6451,MB,15,IPRG,3.3,1996,4.2,2,1996.14933183,51.0,IRIS,24,28.9786
7203,43,34.5687,MB,15,,4.1,1996,10.0,2,1996.14933194,54.311,GII,24,29.1266
7204,23,34.6866,MB,2,,3.3,1996,20.0,2,1996.15054521,20.878,GII,25,28.8353
7205,42,34.7459,MD,2,,3.9,1996,8.0,2,1996.15058206,46.183,GII,25,28.7415
14191,55,34.6104,MB,9,IPRG,3.1,1996,17.2,2,1996.15140334,37.0,IRIS,25,28.8304
7207,55,34.7729,MB,9,,4.2,1996,11.0,2,1996.15140337,37.789,GII,25,28.8265
4645,17,34.63,MW,7,AFS,3.3,1996,17.0,2,1996.15383466,1.0,EMEC,26,28.87
7210,17,34.63,MB,7,,5.4,1996,17.0,2,1996.15383494,9.875,GII,26,28.8716
1210,17,34.822,MB,7,,5.0,1996,23.0,2,1996.15383552,28.31,ANSS,26,28.732
3227,17,34.956,MS,7,ISC,5.0,1996,15.3,2,1996.15383558,30.11,EHB,26,28.758
7211,37,34.5179,MB,7,,4.3,1996,5.0,2,1996.15387415,49.823,GII,26,28.9853
14195,38,34.6706,MB,7,IPRG,4.3,1996,24.0,2,1996.15387447,0.0,IRIS,26,29.6412
7213,31,34.5325,MD,8,,3.8,1996,5.0,2,1996.15397656,48.382,GII,26,28.9674
7214,35,34.5002,MD,8,,3.1,1996,5.0,2,1996.15398422,50.591,GII,26,29.0782
7218,9,34.6954,MD,10,,3.2,1996,5.0,2,1996.15416206,34.456,GII,26,29.2169
7220,58,34.719,MB,11,,3.0,1996,5.0,2,1996.15436954,55.2,GII,26,28.596
14204,58,34.6767,MB,11,IPRG,4.3,1996,5.0,2,1996.15436956,56.0,IRIS,26,28.7185
7221,3,34.602,MD,16,,3.0,1996,5.0,2,1996.15483273,2.459,GII,26,28.9671
1212,31,32.005,MC,21,,3.2,1996,10.0,2,1996.16365334,51.53,ANSS,29,36.238
7224,42,34.6889,MD,9,,3.1,1996,10.0,3,1996.16777154,18.753,GII,2,28.8813
14225,27,36.855,ML,22,NEIC,3.1,1996,9.5,3,1996.19381312,16.0,IRIS,11,37.0801
7230,4,34.5907,MD,11,,3.2,1996,9.0,3,1996.19798275,49.713,GII,13,28.7332
14229,9,34.6157,MB,11,IPRG,4.1,1996,3.5,3,1996.19799228,51.0,IRIS,13,28.6539
7231,9,34.5917,MB,11,,4.1,1996,5.0,3,1996.19799242,55.471,GII,13,28.8478
14230,0,38.1785,MD,8,ISK,3.9,1996,10.0,3,1996.20036566,43.0,IRIS,14,39.9852
7232,41,34.6945,MD,5,,3.0,1996,4.0,3,1996.20283345,20.524,GII,15,29.4849
4646,36,30.35,MW,14,KOERI,3.1,1996,83.0,3,1996.20658018,1.0,EMEC,16,36.9
3228,36,30.328,MB,14,ISC,4.5,1996,85.2,3,1996.20658094,25.05,EHB,16,36.962
7233,3,34.5333,MB,16,,3.4,1996,3.0,3,1996.20674585,19.943,GII,16,29.1245
7235,23,34.6124,MB,14,,3.1,1996,5.0,3,1996.20928906,42.36,GII,17,28.8678
4647,30,30.13,MW,7,KOERI,3.5,1996,35.0,3,1996.21123637,1.0,EMEC,18,38.19
1214,30,30.278,MB,7,,4.3,1996,10.0,3,1996.21123654,6.26,ANSS,18,38.096
14239,30,30.1301,MB,7,NEIC,4.3,1996,34.7,3,1996.21123666,10.0,IRIS,18,38.1911
4648,48,36.07,MW,11,KOERI,3.2,1996,37.0,3,1996.21719038,1.0,EMEC,20,36.88
7236,5,34.9738,MB,12,,3.9,1996,9.0,3,1996.21722282,6.747,GII,20,28.7987
7239,53,34.6145,MD,22,,3.2,1996,9.0,3,1996.2375791,41.358,GII,27,28.8913
7240,19,34.5575,MB,20,,4.1,1996,5.0,3,1996.24001875,28.923,GII,28,28.8791
14255,58,36.34,MD,5,ISK,3.7,1996,10.0,3,1996.24111807,52.0,IRIS,29,37.76
30070,24,32.37,MD,15,,3.4,1996,16.0,4,1996.25038859,48.0,KOERI,1,34.87
14261,45,38.98,MD,22,ISK,3.1,1996,7.0,4,1996.25122451,22.0,IRIS,1,39.85
4649,17,36.7,MW,23,KOERI,3.0,1996,11.0,4,1996.2540168,1.0,EMEC,2,37.48
14263,17,36.6808,MD,23,,4.6,1996,11.0,4,1996.25401801,39.0,IRIS,2,37.48
30067,22,34.09,MD,19,,3.0,1996,26.0,4,1996.25903723,58.9,KOERI,4,35.84
30066,41,37.41,MD,20,,3.9,1996,3.0,4,1996.2591869,51.7,KOERI,4,39.44
14267,41,37.6595,MD,20,ISK,3.9,1996,10.0,4,1996.25918694,53.0,IRIS,4,39.6022
7243,1,34.573,MD,4,,3.7,1996,9.0,4,1996.26002082,22.37,GII,5,28.8567
7244,22,34.5678,MD,19,,3.3,1996,9.0,4,1996.26176866,33.41,GII,5,28.863
14275,53,34.5167,MB,17,IPRG,3.3,1996,6.0,4,1996.26433158,19.0,IRIS,6,29.3365
7246,53,34.709,MB,17,,4.1,1996,6.0,4,1996.26433166,21.472,GII,6,29.3406
7247,54,34.7554,MD,22,,3.3,1996,5.0,4,1996.2649021,0.303,GII,6,28.8499
14278,13,36.4,MD,8,RYD,3.4,1996,54.0,4,1996.26596432,50.0,IRIS,7,29.6
4650,1,39.1,MW,2,KOERI,4.2,1996,8.0,4,1996.26798918,1.0,EMEC,8,38.25
4651,20,38.98,MW,2,KOERI,3.1,1996,15.0,4,1996.26802523,1.0,EMEC,8,38.25
7252,20,34.6487,MD,19,,3.8,1996,10.0,4,1996.27542553,16.236,GII,10,28.8347
30062,13,30.73,MD,2,,3.2,1996,31.0,4,1996.27620954,28.7,KOERI,11,34.08
38994,37,32.32,MW,1,,3.2,1996,64.3,4,1996.27887434,56.0,SHARE,12,34.61
14296,55,31.2442,MD,9,ISK,3.8,1996,33.0,4,1996.27981839,29.0,IRIS,12,35.9137
4652,45,32.41,MW,15,POU,3.3,1996,9.0,4,1996.28048159,1.0,EMEC,12,34.9
30056,45,32.36,MD,15,,4.0,1996,9.0,4,1996.28048293,43.3,KOERI,12,34.59
14298,45,32.4079,MD,15,ISK,4.0,1996,9.0,4,1996.28048304,47.0,IRIS,12,34.9013
7255,8,34.6281,MD,8,,3.2,1996,2.0,4,1996.28234714,14.338,GII,13,28.1395
14302,39,38.42,MD,1,ISK,3.6,1996,10.0,4,1996.28434176,29.0,IRIS,14,38.7
30054,25,32.06,MD,3,,3.1,1996,7.0,4,1996.28454197,0.0,KOERI,14,34.5
14304,25,32.1544,MD,3,ISK,3.8,1996,11.8,4,1996.28454207,3.0,IRIS,14,34.7076
14310,23,36.233,MD,16,ISK,3.3,1996,10.0,4,1996.28875063,8.0,IRIS,15,39.246
4653,43,34.61,MW,16,POU,4.4,1996,5.0,4,1996.28878836,1.0,EMEC,15,35.46
4654,11,34.78,MW,0,AFS,3.2,1996,5.0,4,1996.28963839,1.0,EMEC,16,28.71
7258,11,34.7821,MB,0,,4.7,1996,5.0,4,1996.2896402,58.308,GII,16,28.711
7259,3,35.0668,MD,17,,3.9,1996,9.0,4,1996.29155859,2.29,GII,16,29.0411
14315,44,39.239,MD,22,ISK,3.9,1996,2.3,4,1996.29220584,10.0,IRIS,16,38.9195
30050,39,33.32,MD,5,,4.1,1996,12.0,4,1996.29299398,32.7,KOERI,17,34.21
1225,39,33.667,MB,5,,4.1,1996,33.0,4,1996.29299402,34.15,ANSS,17,34.27
7260,39,33.5142,MD,5,,3.9,1996,25.0,4,1996.29299423,40.74,GII,17,34.2056
14317,44,34.8447,MB,6,IPRG,4.3,1996,7.7,4,1996.29311766,44.0,IRIS,17,29.0576
7262,24,34.6611,MD,10,,3.4,1996,1.0,4,1996.29353398,8.871,GII,17,28.9964
14320,22,30.052,MD,9,ISK,3.2,1996,10.0,4,1996.29614969,44.0,IRIS,18,38.1794
30048,15,36.35,MD,11,,3.2,1996,8.0,4,1996.3018278,19.4,KOERI,20,37.2
7264,28,34.9711,MB,18,,4.1,1996,3.0,4,1996.30264966,28.579,GII,20,28.5938
