event_id,Year,Mo,Da,Ho,Mi,Se,Ax,Lat,Lon,LatUnc,LonUnc,H,I0,Mw,MwUnc,TMW
19900223204850,1990,2,23,23,55,26.5,SHARE,36.05,27.15,10,10,20,,4.8,0.2,
19900224204851,1990,2,24,6,18,37.79,SHARE,35.29,23.17,10,10,10,,4.3,0.2,
1990240241000,1990,2,24,8,55,3.2,SHARE,45.68,26.77,10,10,110,,3.6,0.2,
19900224204852,1990,2,24,15,19,37,SHARE,35.3,23.2,10,10,10,,4.3,0.2,
19900302204853,1990,3,2,18,8,34,SHARE,39.03,23.68,10,10,11,,4.4,0.2,
19900304204854,1990,3,4,15,42,4.69,SHARE,37.73,21.13,10,10,11,,4.3,0.2,
20869,1990,3,5,2,59,42,SHARE,38.2,40.56,10,10,26,,4.5,0.2,
1990070341000,1990,3,7,5,59,27.6,SHARE,45.72,26.64,10,10,134,,3.7,0.2,
1990070341001,1990,3,7,6,50,4.9,SHARE,45.8,26.57,10,10,141,,4,0.2,
19900307204855,1990,3,7,23,14,26.29,SHARE,41.26,19.94,10,10,7,,4.6,0.2,
19900308999000,1990,3,8,1,37,12.3,SHARE,37,-3.6,10,10,640,,4.7,0.2,
20896,1990,3,9,7,57,0,SHARE,41.1,43.82,10,10,5,,3.95,0.2,
19900311129013,1990,3,11,17,54,7.09,SHARE,41.84,23.25,10,10,10,,4.4,0.2,
19900311204856,1990,3,11,17,12,2.4,SHARE,36.56,21.2,10,10,22,,4.3,0.2,
20902,1990,3,12,22,9,0,SHARE,40.07,42.47,10,10,,,4.06,0.2,
1990130341000,1990,3,13,5,16,51,SHARE,45.67,26.58,10,10,146,,3.6,0.2,
19900313204857,1990,3,13,12,4,51,SHARE,39.93,22.46,10,10,1,,4.1,0.2,
19900313204858,1990,3,13,23,55,1,SHARE,39.26,25.46,10,10,18,,4.3,0.2,
19900315204859,1990,3,15,2,28,56.79,SHARE,35.26,27.06,10,10,33,,4.3,0.2,
19900316204860,1990,3,16,21,3,3.4,SHARE,35.67,26.39,10,10,110,,4.3,0.2,
1990031945000,1990,3,19,10,48,0,SHARE,63.9,-21.9,10,10,,,4.4,0.2,
1990031945001,1990,3,19,10,46,0,SHARE,64,-21.9,10,10,,,5,0.2,
1990270341000,1990,3,27,3,51,16.79,SHARE,45.44,26.41,10,10,135,,3.5,0.2,
19900331204861,1990,3,31,1,38,17.39,SHARE,39.92,24.03,10,10,12,,4.6,0.2,
19900331204862,1990,3,31,1,39,54.4,SHARE,39.89,23.84,10,10,12,,4.3,0.2,
19900402089108,1990,4,2,13,46,0,SHARE,52.43,-3.03,10,10,14,,4.7,0.2,
1990040367769,1990,4,3,22,2,37.2,SHARE,43.38,17.41,10,10,,,4.7,0.2,
1990040567772,1990,4,5,14,19,22.1,SHARE,45.82,17.88,10,10,7,,3.5,0.2,
20985,1990,4,6,15,55,0,SHARE,39.97,43.06,10,10,,,3.95,0.2,
19900407204863,1990,4,7,18,38,49.4,SHARE,38.85,21.98,10,10,12,,4.3,0.2,
19900408129085,1990,4,8,9,36,33.4,SHARE,41.32,20.88,10,10,10,,4.2,0.2,
19900409204864,1990,4,9,4,56,39.59,SHARE,38.84,21.95,10,10,18,,4.4,0.2,
1990040973505,1990,4,9,22,28,32.65,SHARE,51.12,-29.92,10,10,10,,4.8,0.2,
19900414204865,1990,4,14,9,40,39.09,SHARE,36.1,27.11,10,10,35,,4.7,0.2,
19900414204866,1990,4,14,22,29,9.39,SHARE,34.69,26.37,10,10,4,,4.6,0.2,
19900420204867,1990,4,20,7,1,24,SHARE,36.18,27.13,10,10,22,,4.7,0.2,
4359,1990,4,20,23,30,5.05,SHARE,40.12,40.07,10,10,21.9,,5.2,0.2,
21044,1990,4,22,0,49,14,SHARE,40.2,39.3,10,10,10,,4.3,0.2,
19900422204868,1990,4,22,16,35,43.7,SHARE,36.53,26.88,10,10,149,,4.6,0.2,
19900424129118,1990,4,24,16,20,40.79,SHARE,42.16,19.26,10,10,16,,4.2,0.2,
19900424129119,1990,4,24,19,30,39.79,SHARE,42.12,19.26,10,10,19,,4.7,0.2,
1990260441000,1990,4,26,8,28,18.6,SHARE,45.67,26.57,10,10,105,,3.8,0.2,
19900426204870,1990,4,26,11,27,40.5,SHARE,40.99,19.76,10,10,10,,4.8,0.2,
21055,1990,4,27,14,46,0,SHARE,40.63,43.1,10,10,25,,4.06,0.2,
19900428299536,1990,4,28,8,52,50.29,SHARE,39.94,-29.76,10,10,5,,4.2,0.2,
19900428299537,1990,4,28,9,11,47.79,SHARE,39.92,-29.76,10,10,,,4.5,0.2,
1990290441000,1990,4,29,22,26,20.29,SHARE,45.59,26.5,10,10,146,,3.5,0.2,
1990010541000,1990,5,1,8,41,54.9,SHARE,45.62,26.51,10,10,139,,3.8,0.2,
19900502185057,1990,5,2,16,40,26,SHARE,36.53,-4.52,10,10,95,,4.1,0.2,
19900503129130,1990,5,3,1,3,38.29,SHARE,43.29,19.87,10,10,10,,4.2,0.2,
21078,1990,5,3,21,5,18,SHARE,39.61,38.4,10,10,24,,4.8,0.2,
19900504204871,1990,5,4,7,26,59.9,SHARE,38.51,20.38,10,10,56,,4.1,0.2,
1990050501262,1990,5,5,7,21,22,SHARE,40.65,15.88,10,10,,,5.8,0.2,
1990050501263,1990,5,5,7,21,30,SHARE,40.74,15.74,10,10,,,5.5,0.2,
1990050501264,1990,5,5,7,38,13,SHARE,40.66,15.88,10,10,,,4.8,0.2,
19900507204872,1990,5,7,0,12,1.6,SHARE,36.27,27.14,10,10,10,,4.4,0.2,
21110,1990,5,12,10,9,0,SHARE,40.1,43,10,10,,,4.03,0.2,
1990120541000,1990,5,12,23,30,15.5,SHARE,45.53,26.36,10,10,141,,4,0.2,
19900513204873,1990,5,13,14,7,10.8,SHARE,34.88,26.44,10,10,27,,4.3,0.2,
21119,1990,5,13,17,40,0,SHARE,38.29,44.8,10,10,,,4.32,0.2,
21120,1990,5,13,17,40,0,SHARE,38.4,44.93,10,10,25,,4.36,0.2,
19900514204874,1990,5,14,17,4,21.79,SHARE,40.67,19.82,10,10,9,,4.7,0.2,
19900515204875,1990,5,15,17,15,40,SHARE,36.1,27.18,10,10,11,,4.4,0.2,
19900516204876,1990,5,16,2,31,49.09,SHARE,35.05,23.16,10,10,34,,4.8,0.2,
19900516549724,1990,5,16,12,32,27,SHARE,46.86,10.24,10,10,15,,3.7,0.2,
19900517204877,1990,5,17,8,44,5.59,SHARE,38.43,22.21,10,10,39,,4.7,0.2,
19900520204878,1990,5,20,5,57,24,SHARE,37.74,20.9,10,10,24,,4.4,0.2,
19900524290501,1990,5,24,5,49,6,SHARE,39.98,27.48,10,10,28,,4.3,0.2,
19900524204880,1990,5,24,17,18,36.59,SHARE,37.69,20.86,10,10,10,,4.3,0.2,
19900524204881,1990,5,24,19,59,3.59,SHARE,37.74,20.9,10,10,1,,4.1,0.2,
1990250541000,1990,5,25,6,34,48.5,SHARE,45.39,26.21,10,10,141,,3.9,0.2,
19900525290502,1990,5,25,22,22,50,SHARE,36.89,28.64,10,10,10,,4.3,0.2,
1990052673510,1990,5,26,2,56,29.46,SHARE,63.06,-24.72,10,10,10,,4.6,0.2,
19900526112018,1990,5,26,9,21,10.89,SHARE,38.32,-11.8,10,10,13,,4.3,0.2,
1990052642000,1990,5,26,11,45,0,SHARE,50.22,8.7,10,10,5,,3.5,0.2,
19900526290503,1990,5,26,17,34,48,SHARE,36.85,28.66,10,10,12,,4.2,0.2,
21171,1990,5,27,1,37,0,SHARE,40.9,44.28,10,10,25,,3.95,0.2,
21174,1990,5,27,14,24,0,SHARE,38.45,44.72,10,10,,,4.32,0.2,
19900527204883,1990,5,27,15,33,21.89,SHARE,34.46,23.96,10,10,1,,4.7,0.2,
4370,1990,5,27,18,28,1.95,SHARE,40.86,44.2,10,10,,,5.11,0.2,
19900530073000,1990,5,30,6,12,41.61,SHARE,62.8,-25.5,10,10,10,,4.3,0.2,
1990300541000,1990,5,30,10,40,6.4,SHARE,45.83,26.89,10,10,91,,6.9,0.2,
1990300541002,1990,5,30,10,49,45.7,SHARE,45.94,26.8,10,10,94,,3.5,0.2,
1990300541003,1990,5,30,11,2,21,SHARE,45.79,26.84,10,10,94,,3.9,0.2,
1990300541004,1990,5,30,11,7,51.5,SHARE,45.86,26.8,10,10,100,,3.6,0.2,
1990300541009,1990,5,30,11,31,23.39,SHARE,45.86,26.81,10,10,89,,4.2,0.2,
1990300541012,1990,5,30,12,6,19.2,SHARE,45.72,26.81,10,10,81,,3.7,0.2,
1990300541015,1990,5,30,13,19,35.4,SHARE,45.72,26.84,10,10,74,,3.5,0.2,
1990300541016,1990,5,30,13,22,48.9,SHARE,45.87,26.78,10,10,93,,3.5,0.2,
1990300541020,1990,5,30,14,15,53.09,SHARE,45.72,26.65,10,10,77,,3.7,0.2,
1990300541021,1990,5,30,14,16,33.09,SHARE,45.84,26.87,10,10,93,,3.6,0.2,
1990300541022,1990,5,30,15,38,3.5,SHARE,45.81,26.81,10,10,90,,3.5,0.2,
1990300541023,1990,5,30,17,21,48.2,SHARE,45.82,26.86,10,10,86,,3.7,0.2,
1990300541024,1990,5,30,17,47,20.29,SHARE,45.85,26.82,10,10,88,,3.5,0.2,
1990300541027,1990,5,30,20,19,47.4,SHARE,45.81,26.83,10,10,86,,3.8,0.2,
1990310541000,1990,5,31,0,17,47.9,SHARE,45.85,26.91,10,10,87,,6.4,0.2,
1990310541002,1990,5,31,2,25,18.89,SHARE,45.73,26.69,10,10,82,,3.5,0.2,
19900531204884,1990,5,31,2,29,22.5,SHARE,34.64,25.32,10,10,16,,4.1,0.2,
1990310541004,1990,5,31,4,48,44.2,SHARE,45.77,26.99,10,10,79,,4.1,0.2,
1990310541005,1990,5,31,4,50,46.29,SHARE,45.78,26.85,10,10,84,,3.5,0.2,
1990010641003,1990,6,1,17,23,58.79,SHARE,45.87,26.88,10,10,93,,3.5,0.2,
1990010641004,1990,6,1,21,46,19.39,SHARE,45.81,26.76,10,10,97,,3.7,0.2,
19900603122355,1990,6,3,0,31,53,SHARE,36.2,31.5,10,10,10,,4.1,0.2,
1990060367778,1990,6,3,11,39,11.3,SHARE,44.65,17.63,10,10,,,4.3,0.2,
19900603122356,1990,6,3,19,50,44,SHARE,35.8,31.1,10,10,33,,4.3,0.2,
19900607290507,1990,6,7,9,59,8,SHARE,36.89,28.62,10,10,14,,4.2,0.2,
19900607204885,1990,6,7,14,48,14.5,SHARE,36.84,21.31,10,10,60,,4.3,0.2,
21193,1990,6,7,22,50,0,SHARE,39.45,43.75,10,10,,,3.95,0.2,
1990080641000,1990,6,8,6,34,16.89,SHARE,45.63,26.54,10,10,116,,3.7,0.2,
1990080641001,1990,6,8,7,21,46,SHARE,45.77,26.81,10,10,84,,3.5,0.2,
1990060973484,1990,6,9,11,38,49.41,SHARE,71.24,-6.06,10,10,10,,3.7,0.2,
19900609204886,1990,6,9,12,30,27.1,SHARE,39.22,23.66,10,10,24,,4.4,0.2,
19900609299594,1990,6,9,15,6,45,SHARE,40.1,-29.64,10,10,10,,5,0.2,
19900609299595,1990,6,9,17,24,52.29,SHARE,40.12,-29.7,10,10,10,,5.2,0.2,
19900609204887,1990,6,9,22,46,22.6,SHARE,39.21,23.66,10,10,12,,4.3,0.2,
19900610290510,1990,6,10,11,36,44,SHARE,41.31,29.35,10,10,6,,4.3,0.2,
1990100641000,1990,6,10,15,25,26.5,SHARE,45.78,26.78,10,10,85,,3.5,0.2,
19900613204888,1990,6,13,21,34,37.5,SHARE,36.53,26.98,10,10,10,,4.8,0.2,
1990130641000,1990,6,13,22,27,23.29,SHARE,45.8,26.8,10,10,65,,3.7,0.2,
19900614204889,1990,6,14,22,15,19,SHARE,36.73,21.38,10,10,52,,5,0.2,
1990150641000,1990,6,15,22,55,31.6,SHARE,45.79,26.81,10,10,80,,3.5,0.2,
19900616204890,1990,6,16,2,16,21.1,SHARE,39.27,20.55,10,10,32,,5.7,0.2,
19900616071379,1990,6,16,12,43,26.1,SHARE,68.99,33.94,,,5,,3.7186,0.2,
1990180641000,1990,6,18,8,20,45.29,SHARE,45.47,26.31,10,10,154,,3.5,0.2,
1990180641001,1990,6,18,17,3,34.5,SHARE,45.75,26.72,10,10,73,,3.5,0.2,
1990200641000,1990,6,20,2,22,11.5,SHARE,45.85,26.82,10,10,90,,3.5,0.2,
1990200641001,1990,6,20,11,53,58.2,SHARE,45.76,26.9,10,10,78,,3.5,0.2,
1990220641000,1990,6,22,19,16,47.4,SHARE,45.44,26.41,10,10,143,,3.5,0.2,
19900626290513,1990,6,26,4,48,13,SHARE,37.33,29.23,10,10,19,,4.3,0.2,
1990260641000,1990,6,26,7,53,53.4,SHARE,45.76,26.78,10,10,78,,3.5,0.2,
1990260641001,1990,6,26,7,54,19.39,SHARE,45.79,26.77,10,10,86,,3.8,0.2,
21326,1990,6,29,2,47,33,SHARE,41.34,43.98,10,10,5,,4,0.2,
1990290641001,1990,6,29,20,7,20,SHARE,45.78,26.85,10,10,79,,3.5,0.2,
1990010741000,1990,7,1,0,3,20.29,SHARE,45.55,26.48,10,10,123,,3.8,0.2,
19900703204891,1990,7,3,1,6,44.2,SHARE,37.6,20.99,10,10,29,,4.7,0.2,
19900705290514,1990,7,5,3,57,50,SHARE,36.75,31.2,10,10,87,,4.1,0.2,
1990060741000,1990,7,6,5,57,57.09,SHARE,45.08,26.27,10,10,163,,3.5,0.2,
21381,1990,7,7,7,40,0,SHARE,39.32,44.87,10,10,,,4.37,0.2,
1990080741000,1990,7,8,9,12,50.9,SHARE,45.66,26.46,10,10,154,,3.6,0.2,
19900709204892,1990,7,9,11,22,18.1,SHARE,34.94,26.63,10,10,37,,5.1,0.2,
21398,1990,7,12,15,15,0,SHARE,41.32,44.37,10,10,25,,4.76,0.2,
21401,1990,7,13,15,15,49,SHARE,41.1,43.63,10,10,25,,4.1,0.2,
21403,1990,7,14,16,27,0,SHARE,40.79,44.3,10,10,,,4.7,0.2,
1990071573513,1990,7,15,19,11,18.19,SHARE,44.52,-28.4,10,10,10,,4.6,0.2,
19900715204893,1990,7,15,21,50,34.7,SHARE,36.49,25.53,10,10,9,,4.7,0.2,
1990160741000,1990,7,16,8,59,37.7,SHARE,45.51,26.37,10,10,149,,4.1,0.2,
21416,1990,7,17,16,56,0,SHARE,38.95,43.97,10,10,3,,4.43,0.2,
19900718204894,1990,7,18,11,13,19.39,SHARE,34.48,24.86,10,10,10,,4.3,0.2,
19900718290518,1990,7,18,11,29,26,SHARE,37,29.57,10,10,26,,5.4,0.2,
19900718290519,1990,7,18,11,58,37,SHARE,37.04,29.54,10,10,11,,4.3,0.2,
19900718290520,1990,7,18,14,56,29,SHARE,37.06,29.54,10,10,20,,4.2,0.2,
238,1990,7,25,2,36,15,SHARE,72.24,12.38,,,15,,4.4,0.2,
19900727204895,1990,7,27,17,55,56.59,SHARE,38.63,23.74,10,10,19,,4.4,0.2,
21451,1990,7,28,0,57,0,SHARE,38.35,44.21,10,10,,,4.39,0.2,
19900730204896,1990,7,30,17,52,37.9,SHARE,34.48,25.54,10,10,46,,4.3,0.2,
19900731204897,1990,7,31,6,49,31.89,SHARE,37.24,21.48,10,10,59,,5.1,0.2,
1990073167787,1990,7,31,15,50,52.59,SHARE,42.99,17.78,10,10,,,4.6,0.2,
1990073167788,1990,7,31,23,15,16.2,SHARE,43.01,17.8,10,10,10,,4.5,0.2,
19900802299644,1990,8,2,6,38,37.9,SHARE,39.91,-29.68,10,10,10,,5.3,0.2,
19900802299645,1990,8,2,6,50,43.9,SHARE,40.06,-29.64,10,10,14,,4.2,0.2,
19900802290524,1990,8,2,19,12,39,SHARE,37,29.53,10,10,13,,4.1,0.2,
1990040841000,1990,8,4,3,56,58.79,SHARE,45.6,26.5,10,10,103,,3.8,0.2,
19900804204898,1990,8,4,7,29,26,SHARE,39.26,20.49,10,10,38,,5,0.2,
21479,1990,8,5,18,31,50,SHARE,40.23,33.88,10,10,17,,5,0.2,
21488,1990,8,7,0,33,6,SHARE,41.3,43.97,10,10,10,,4,0.2,
19900807290526,1990,8,7,13,9,20,SHARE,37.03,29.56,10,10,13,,4.2,0.2,
19900808204899,1990,8,8,0,35,6.8,SHARE,37.15,22.04,10,10,10,,5,0.2,
1990081073808,1990,8,10,15,10,59.7,SHARE,58.02,-30.72,10,10,10,,4.2,0.2,
1990081267791,1990,8,12,23,0,17.39,SHARE,43.02,17.8,10,10,11,,4.3,0.2,
21505,1990,8,13,22,10,0,SHARE,39.7,42.6,10,10,,,4.25,0.2,
21506,1990,8,14,20,36,0,SHARE,38.54,43.37,10,10,,,4.17,0.2,
21510,1990,8,16,2,9,0,SHARE,40.9,44.21,10,10,10,,4.1,0.2,
21511,1990,8,16,7,51,0,SHARE,40.72,42.42,10,10,,,4.9,0.2,
1990160841001,1990,8,16,16,3,30.2,SHARE,45.51,26.64,10,10,117,,3.6,0.2,
19900818204900,1990,8,18,14,47,50.59,SHARE,40.14,19.77,10,10,11,,4.1,0.2,
19900819204901,1990,8,19,11,7,0.6,SHARE,40.16,19.78,10,10,9,,4.3,0.2,
19900820290528,1990,8,20,22,55,55,SHARE,37,29.59,10,10,36,,4.1,0.2,
21528,1990,8,23,18,27,0,SHARE,40.07,44.8,10,10,15,,3.99,0.2,
1990082373518,1990,8,23,18,11,59.06,SHARE,51.11,-30.3,10,10,10,,4,0.2,
1990082473519,1990,8,24,0,43,45.25,SHARE,51.51,-29.29,10,10,10,,4.2,0.2,
19900824204902,1990,8,24,12,54,40.9,SHARE,38.24,20.4,10,10,24,,4.3,0.2,
19900825204903,1990,8,25,14,57,58.79,SHARE,35.88,28.12,10,10,59,,4.8,0.2,
1990082767795,1990,8,27,13,48,40.09,SHARE,43.37,17.43,10,10,7,,4.3,0.2,
21533,1990,8,28,5,37,0,SHARE,38.4,44.9,10,10,25,,4.36,0.2,
21534,1990,8,28,5,57,0,SHARE,38.6,44.8,10,10,,,4.21,0.2,
19900828204904,1990,8,28,20,21,22.2,SHARE,36.27,27.22,10,10,41,,4.6,0.2,
19900901290532,1990,9,1,17,24,41,SHARE,37.02,27.98,10,10,7,,4.1,0.2,
1990020941000,1990,9,2,15,44,12.5,SHARE,45.72,26.5,10,10,155,,3.6,0.2,
19900903290533,1990,9,3,0,4,45,SHARE,37.04,29.53,10,10,20,,4.3,0.2,
19900903204906,1990,9,3,5,35,48.9,SHARE,39.93,24.01,10,10,5,,4.4,0.2,
19900903290535,1990,9,3,7,56,18,SHARE,37.08,29.61,10,10,19,,4.2,0.2,
1990090367797,1990,9,3,10,48,32.09,SHARE,45.92,15.92,10,10,13,,4.6,0.2,
19900905204907,1990,9,5,3,23,52.7,SHARE,36.4,22.81,10,10,111,,4.4,0.2,
19900909204908,1990,9,9,7,8,57.09,SHARE,35.33,23.56,10,10,7,,4.7,0.2,
1990090941000,1990,9,9,17,50,0.89,SHARE,45.78,26.71,10,10,108,,3.7,0.2,
19900909204909,1990,9,9,19,0,38.59,SHARE,39.91,24.03,10,10,8,,4.8,0.2,
1990100941000,1990,9,10,8,28,37.29,SHARE,45.84,26.63,10,10,85,,4.1,0.2,
1990091073485,1990,9,10,12,17,36.99,SHARE,70.75,-13.79,10,10,10,,4.8,0.2,
1990091173486,1990,9,11,5,19,47.31,SHARE,71.06,-13.12,10,10,10,,4.2,0.2,
21581,1990,9,11,8,7,0,SHARE,38.82,44.67,10,10,,,3.99,0.2,
1990091173487,1990,9,11,17,15,23.62,SHARE,71.59,-2.64,10,10,10,,4.7,0.2,
1990091201267,1990,9,12,2,59,44,SHARE,42.8,12.64,10,10,,,5,0.2,
19900912122000,1990,9,12,8,22,15,SHARE,36.22,31.82,10,10,98,,4,0.2,
19900913290540,1990,9,13,22,5,13,SHARE,39.54,28.53,10,10,10,,4.2,0.2,
1990091429000,1990,9,14,2,52,21,SHARE,71.73,-2.68,10,10,10,,4.8,0.2,
19900914204911,1990,9,14,7,37,27.1,SHARE,35.71,22.92,10,10,5,,4.3,0.2,
19900915299694,1990,9,15,12,55,19.7,SHARE,41.31,-29.35,10,10,10,,4.5,0.2,
1990091573529,1990,9,15,17,52,3.14,SHARE,63.81,-22.48,10,10,10,,4.4,0.2,
1990091573530,1990,9,15,23,7,43.18,SHARE,64.75,-17.5,10,10,10,,5.5,0.2,
19900924290543,1990,9,24,21,45,28,SHARE,37.41,30.55,10,10,10,,4.3,0.2,
1990300941001,1990,9,30,18,54,25,SHARE,45.63,26.48,10,10,77,,4.3,0.2,
1990021041000,1990,10,2,17,28,25.29,SHARE,44.63,22.45,10,10,20,,3.5,0.2,
1990031041000,1990,10,3,3,54,7.59,SHARE,45.62,26.47,10,10,134,,4.2,0.2,
1990100473489,1990,10,4,8,46,57.06,SHARE,71.55,-4.24,10,10,10,,4.5,0.2,
1990061041000,1990,10,6,19,9,57,SHARE,45.44,26.19,10,10,138,,4.6,0.2,
19901007290544,1990,10,7,0,12,52,SHARE,37.52,29.58,10,10,23,,4.3,0.2,
21657,1990,10,8,6,46,0,SHARE,40.9,44.01,10,10,5,,3.95,0.2,
19901008204912,1990,10,8,22,4,30.79,SHARE,36.63,22.04,10,10,17,,4.3,0.2,
19901008129434,1990,10,8,23,42,42.79,SHARE,44.05,19.35,10,10,7,,3.7,0.2,
21662,1990,10,10,19,9,0,SHARE,39.36,44.37,10,10,25,,4.54,0.2,
19901011204913,1990,10,11,23,21,15.1,SHARE,37.83,19.81,10,10,40,,4.7,0.2,
19901012204914,1990,10,12,5,36,16.2,SHARE,38.17,23.14,10,10,16,,4.3,0.2,
19901012204915,1990,10,12,14,26,2.59,SHARE,34.77,23.13,10,10,31,,4.4,0.2,
19901013204916,1990,10,13,4,12,7.4,SHARE,40.7,23.41,10,10,4,,4.3,0.2,
19901014204917,1990,10,14,16,19,55.7,SHARE,37.97,20.15,10,10,3,,4.3,0.2,
21681,1990,10,17,2,0,53,SHARE,37.05,33.99,10,10,24,,4.5,0.2,
1990181041000,1990,10,18,10,5,47,SHARE,45.72,26.66,10,10,152,,3.5,0.2,
21691,1990,10,18,23,29,16,SHARE,40.2,33.8,10,10,10,,4.3,0.2,
19901024290552,1990,10,24,11,16,44,SHARE,39.84,30.23,10,10,18,,4.4,0.2,
19901025204918,1990,10,25,22,11,18.5,SHARE,34.02,25.94,10,10,27,,4.4,0.2,
19901026204919,1990,10,26,0,9,22.79,SHARE,33.93,25.88,10,10,10,,4.3,0.2,
19901026204920,1990,10,26,0,17,47.9,SHARE,33.99,25.93,10,10,7,,4.4,0.2,
19901026204921,1990,10,26,3,37,26.29,SHARE,33.83,25.92,10,10,21,,4.1,0.2,
19901026204922,1990,10,26,5,42,1,SHARE,33.84,26.08,10,10,10,,4.3,0.2,
19901029204923,1990,10,29,0,26,13.5,SHARE,34.22,25.64,10,10,21,,4.4,0.2,
1990102901268,1990,10,29,8,16,14,SHARE,36.4,14.77,10,10,,,4.8,0.2,
1990291041000,1990,10,29,21,59,55.2,SHARE,45.49,26.44,10,10,111,,3.5,0.2,
1990103073532,1990,10,30,12,30,36.88,SHARE,63.01,-24.54,10,10,,,4.9,0.2,
1990103073533,1990,10,30,12,54,46.95,SHARE,63.08,-24.66,10,10,,,4.4,0.2,
1990103073534,1990,10,30,13,7,10.22,SHARE,63.03,-24.56,10,10,,,4.6,0.2,
1990103073535,1990,10,30,13,35,51.13,SHARE,62.96,-24.14,10,10,,,4.6,0.2,
1990103073536,1990,10,30,13,57,55.88,SHARE,63.17,-24.48,10,10,,,4.7,0.2,
1990103073537,1990,10,30,14,3,35.97,SHARE,63.06,-24.43,10,10,,,4.8,0.2,
1990103073538,1990,10,30,14,33,12.82,SHARE,63.11,-23.12,10,10,10,,4.1,0.2,
1990103073539,1990,10,30,15,47,31.29,SHARE,63.32,-24.06,10,10,,,4.7,0.2,
1990103073540,1990,10,30,19,15,50.24,SHARE,63.24,-24.29,10,10,,,4.7,0.2,
1990103073541,1990,10,30,21,23,36.16,SHARE,63,-24.87,10,10,,,4.8,0.2,
1990103073542,1990,10,30,23,10,5.15,SHARE,63.18,-24.33,10,10,,,4.3,0.2,
1990103073543,1990,10,30,23,48,22.15,SHARE,63.13,-24.41,10,10,10,,4.4,0.2,
1990103173544,1990,10,31,0,51,43.59,SHARE,63.2,-24.37,10,10,,,4.7,0.2,
1990103173545,1990,10,31,3,44,15.88,SHARE,63.08,-24.78,10,10,,,4.5,0.2,
1990103173546,1990,10,31,4,0,45.56,SHARE,63.32,-24.66,10,10,,,4.4,0.2,
1990103173547,1990,10,31,4,50,12.53,SHARE,63.18,-24.65,10,10,,,4.4,0.2,
1990103173838,1990,10,31,5,52,17.29,SHARE,63.24,-24.55,10,10,,,4.3,0.2,
1990103173548,1990,10,31,6,23,38.2,SHARE,63.23,-23.93,10,10,,,4.2,0.2,
1990103173549,1990,10,31,6,58,53.79,SHARE,63.23,-24.39,10,10,,,4.3,0.2,
1990103173550,1990,10,31,8,39,37.02,SHARE,63.26,-24.3,10,10,,,4.2,0.2,
1990110373552,1990,11,3,14,26,13.68,SHARE,63.6,-24,10,10,10,,4.2,0.2,
1990110573553,1990,11,5,17,20,27.48,SHARE,63.08,-24.18,10,10,10,,4.3,0.2,
21765,1990,11,6,0,38,0,SHARE,41,42.8,10,10,5,,4.03,0.2,
21761,1990,11,6,15,21,58,SHARE,35.85,35.62,10,10,10,,4.6,0.2,
1990111173554,1990,11,11,1,53,40.95,SHARE,49.43,-28.52,10,10,10,,5,0.2,
1990111167803,1990,11,11,22,16,23.7,SHARE,46.18,14.06,10,10,12,,4,0.2,
19901112129482,1990,11,12,16,17,52,SHARE,43.22,19.05,10,10,5,,4.1,0.2,
19901114204924,1990,11,14,12,14,57.59,SHARE,35.29,26.73,10,10,1,,4.6,0.2,
1990181141000,1990,11,18,9,7,14.8,SHARE,45.72,26.59,10,10,146,,4.1,0.2,
4446,1990,11,22,11,36,2.9,SHARE,38.44,44.96,10,10,3,,5,0.2,
21828,1990,11,23,6,43,58,SHARE,34.67,32.95,10,10,23.4,,4.59,0.2,
1990231141001,1990,11,23,23,31,21.5,SHARE,45.61,26.33,10,10,149,,3.6,0.2,
21835,1990,11,26,19,35,46,SHARE,38.38,36.6,10,10,35,,4.5,0.2,
1990112767805,1990,11,27,4,37,57.7,SHARE,43.83,16.64,10,10,8,,5.3,0.2,
1990112767807,1990,11,27,4,51,37.2,SHARE,43.86,16.65,10,10,9,,5.2,0.2,
1990112767822,1990,11,27,7,49,44.29,SHARE,43.84,16.66,10,10,9,,4,0.2,
21843,1990,11,29,5,17,0,SHARE,38.57,44.37,10,10,25,,4.36,0.2,
1990113067834,1990,11,30,10,14,55.5,SHARE,43.87,16.68,10,10,8,,4.3,0.2,
19901130204925,1990,11,30,11,5,52.79,SHARE,35.27,26.66,10,10,30,,4.3,0.2,
1990120367839,1990,12,3,5,51,17.5,SHARE,43.89,16.58,10,10,14,,4,0.2,
1990031241000,1990,12,3,23,37,58.9,SHARE,45.48,26.35,10,10,141,,3.6,0.2,
1990120473555,1990,12,4,9,12,50.5,SHARE,43.72,-28.87,10,10,,,5.3,0.2,
21861,1990,12,9,1,16,37,SHARE,36.23,33.92,10,10,27,,4.4,0.2,
1990101241000,1990,12,10,3,37,2.59,SHARE,45.76,26.56,10,10,158,,3.5,0.2,
1990121301270,1990,12,13,0,24,28,SHARE,37.27,15.32,10,10,,,5.6,0.2,
21869,1990,12,13,7,31,52,SHARE,34.65,33.92,10,10,50.1,,4.59,0.2,
21871,1990,12,13,7,31,53,SHARE,34.65,33.92,10,10,50,,4.6,0.2,
21874,1990,12,15,10,38,0,SHARE,40.82,44.26,10,10,,,4.25,0.2,
19901215204926,1990,12,15,15,59,24.6,SHARE,37,21.29,10,10,59,,4.3,0.2,
